interaction_id,customer_id,interaction_date,interaction_type,channel,agent_id,outcome,notes
3255,526,2023-06-30,phone_call,in_app,9,resolved,Synthetic interaction for CRM lab.
3256,526,2023-07-15,phone_call,phone,50,resolved,Synthetic interaction for CRM lab.
3257,527,2023-01-01,email,in_app,42,no_answer,Synthetic interaction for CRM lab.
3258,527,2023-01-16,email,phone,18,resolved,Synthetic interaction for CRM lab.
3259,527,2023-01-31,whatsapp,email,40,answered,Synthetic interaction for CRM lab.
3260,527,2023-02-15,email,sms,48,resolved,Synthetic interaction for CRM lab.
3261,527,2023-03-02,chatbot,sms,22,answered,Synthetic interaction for CRM lab.
3262,527,2023-03-17,chatbot,whatsapp,18,no_answer,Synthetic interaction for CRM lab.
3263,529,2023-01-01,whatsapp,phone,22,resolved,Synthetic interaction for CRM lab.
3264,529,2023-01-16,email,whatsapp,32,no_answer,Synthetic interaction for CRM lab.
3265,529,2023-01-31,email,in_app,6,no_answer,Synthetic interaction for CRM lab.
3266,529,2023-02-15,email,sms,11,escalated,Synthetic interaction for CRM lab.
3267,529,2023-03-02,phone_call,sms,11,follow_up,Synthetic interaction for CRM lab.
3268,529,2023-03-17,meeting,phone,21,answered,Synthetic interaction for CRM lab.
3269,529,2023-04-01,chatbot,whatsapp,33,resolved,Synthetic interaction for CRM lab.
3270,529,2023-04-16,email,email,31,answered,Synthetic interaction for CRM lab.
3271,529,2023-05-01,whatsapp,phone,46,follow_up,Synthetic interaction for CRM lab.
3272,529,2023-05-16,phone_call,sms,45,follow_up,Synthetic interaction for CRM lab.
3273,529,2023-05-31,phone_call,sms,13,escalated,Synthetic interaction for CRM lab.
3274,529,2023-06-15,chatbot,whatsapp,29,escalated,Synthetic interaction for CRM lab.
3275,529,2023-06-30,meeting,whatsapp,2,answered,Synthetic interaction for CRM lab.
3276,531,2023-01-01,email,email,40,escalated,Synthetic interaction for CRM lab.
3277,531,2023-01-16,email,email,32,resolved,Synthetic interaction for CRM lab.
3278,531,2023-01-31,chatbot,in_app,12,escalated,Synthetic interaction for CRM lab.
3279,531,2023-02-15,phone_call,whatsapp,28,answered,Synthetic interaction for CRM lab.
3280,531,2023-03-02,chatbot,phone,34,follow_up,Synthetic interaction for CRM lab.
3281,531,2023-03-17,phone_call,in_app,37,no_answer,Synthetic interaction for CRM lab.
3282,531,2023-04-01,chatbot,in_app,32,answered,Synthetic interaction for CRM lab.
3283,531,2023-04-16,meeting,in_app,37,follow_up,Synthetic interaction for CRM lab.
3284,532,2023-01-01,meeting,sms,26,answered,Synthetic interaction for CRM lab.
3285,532,2023-01-16,email,whatsapp,44,resolved,Synthetic interaction for CRM lab.
3286,532,2023-01-31,chatbot,phone,10,follow_up,Synthetic interaction for CRM lab.
3287,532,2023-02-15,email,sms,6,follow_up,Synthetic interaction for CRM lab.
3288,534,2023-01-01,phone_call,phone,28,resolved,Synthetic interaction for CRM lab.
3289,534,2023-01-16,meeting,in_app,1,no_answer,Synthetic interaction for CRM lab.
3290,537,2023-01-01,chatbot,phone,47,no_answer,Synthetic interaction for CRM lab.
3291,537,2023-01-16,meeting,sms,1,no_answer,Synthetic interaction for CRM lab.
3292,538,2023-01-01,phone_call,phone,1,follow_up,Synthetic interaction for CRM lab.
3293,538,2023-01-16,phone_call,whatsapp,22,resolved,Synthetic interaction for CRM lab.
3294,538,2023-01-31,meeting,whatsapp,2,follow_up,Synthetic interaction for CRM lab.
3295,538,2023-02-15,whatsapp,sms,3,escalated,Synthetic interaction for CRM lab.
3296,538,2023-03-02,chatbot,sms,7,no_answer,Synthetic interaction for CRM lab.
3297,538,2023-03-17,phone_call,sms,10,answered,Synthetic interaction for CRM lab.
3298,538,2023-04-01,chatbot,email,1,answered,Synthetic interaction for CRM lab.
3299,538,2023-04-16,meeting,email,11,no_answer,Synthetic interaction for CRM lab.
3300,538,2023-05-01,meeting,whatsapp,6,follow_up,Synthetic interaction for CRM lab.
3301,538,2023-05-16,chatbot,in_app,11,escalated,Synthetic interaction for CRM lab.
3302,538,2023-05-31,phone_call,phone,24,escalated,Synthetic interaction for CRM lab.
3303,540,2023-01-01,whatsapp,phone,24,escalated,Synthetic interaction for CRM lab.
3304,541,2023-01-01,phone_call,phone,16,answered,Synthetic interaction for CRM lab.
3305,541,2023-01-16,chatbot,in_app,46,answered,Synthetic interaction for CRM lab.
3306,541,2023-01-31,phone_call,phone,3,no_answer,Synthetic interaction for CRM lab.
3307,541,2023-02-15,chatbot,phone,32,escalated,Synthetic interaction for CRM lab.
3308,541,2023-03-02,chatbot,email,2,answered,Synthetic interaction for CRM lab.
3309,541,2023-03-17,chatbot,phone,38,no_answer,Synthetic interaction for CRM lab.
3310,541,2023-04-01,email,email,45,escalated,Synthetic interaction for CRM lab.
3311,541,2023-04-16,phone_call,phone,4,resolved,Synthetic interaction for CRM lab.
3312,541,2023-05-01,whatsapp,in_app,19,follow_up,Synthetic interaction for CRM lab.
3313,541,2023-05-16,email,email,40,resolved,Synthetic interaction for CRM lab.
3314,541,2023-05-31,whatsapp,sms,6,escalated,Synthetic interaction for CRM lab.
3315,541,2023-06-15,phone_call,email,37,escalated,Synthetic interaction for CRM lab.
3316,541,2023-06-30,email,email,27,resolved,Synthetic interaction for CRM lab.
3317,542,2023-01-01,chatbot,whatsapp,39,follow_up,Synthetic interaction for CRM lab.
3318,542,2023-01-16,chatbot,in_app,2,resolved,Synthetic interaction for CRM lab.
3319,542,2023-01-31,chatbot,email,10,resolved,Synthetic interaction for CRM lab.
3320,542,2023-02-15,email,email,28,no_answer,Synthetic interaction for CRM lab.
3321,542,2023-03-02,email,whatsapp,4,escalated,Synthetic interaction for CRM lab.
3322,542,2023-03-17,phone_call,whatsapp,37,answered,Synthetic interaction for CRM lab.
3323,543,2023-01-01,whatsapp,phone,33,resolved,Synthetic interaction for CRM lab.
3324,543,2023-01-16,chatbot,phone,17,follow_up,Synthetic interaction for CRM lab.
3325,543,2023-01-31,chatbot,email,9,escalated,Synthetic interaction for CRM lab.
3326,543,2023-02-15,meeting,sms,23,follow_up,Synthetic interaction for CRM lab.
3327,543,2023-03-02,meeting,in_app,43,answered,Synthetic interaction for CRM lab.
3328,543,2023-03-17,phone_call,email,5,follow_up,Synthetic interaction for CRM lab.
3329,543,2023-04-01,email,whatsapp,48,resolved,Synthetic interaction for CRM lab.
3330,543,2023-04-16,phone_call,in_app,33,no_answer,Synthetic interaction for CRM lab.
3331,543,2023-05-01,chatbot,in_app,22,resolved,Synthetic interaction for CRM lab.
3332,545,2023-01-01,whatsapp,whatsapp,23,no_answer,Synthetic interaction for CRM lab.
3333,545,2023-01-16,meeting,in_app,39,resolved,Synthetic interaction for CRM lab.
3334,545,2023-01-31,meeting,phone,28,resolved,Synthetic interaction for CRM lab.
3335,545,2023-02-15,meeting,email,12,escalated,Synthetic interaction for CRM lab.
3336,545,2023-03-02,email,sms,20,no_answer,Synthetic interaction for CRM lab.
3337,545,2023-03-17,phone_call,email,5,answered,Synthetic interaction for CRM lab.
3338,546,2023-01-01,phone_call,phone,7,resolved,Synthetic interaction for CRM lab.
3339,547,2023-01-01,meeting,whatsapp,31,no_answer,Synthetic interaction for CRM lab.
3340,547,2023-01-16,whatsapp,whatsapp,2,follow_up,Synthetic interaction for CRM lab.
3341,547,2023-01-31,email,sms,7,escalated,Synthetic interaction for CRM lab.
3342,547,2023-02-15,phone_call,email,45,escalated,Synthetic interaction for CRM lab.
3343,547,2023-03-02,whatsapp,whatsapp,47,follow_up,Synthetic interaction for CRM lab.
3344,547,2023-03-17,email,whatsapp,50,escalated,Synthetic interaction for CRM lab.
3345,547,2023-04-01,email,whatsapp,5,answered,Synthetic interaction for CRM lab.
3346,547,2023-04-16,chatbot,email,28,answered,Synthetic interaction for CRM lab.
3347,547,2023-05-01,whatsapp,in_app,48,escalated,Synthetic interaction for CRM lab.
3348,547,2023-05-16,chatbot,phone,18,follow_up,Synthetic interaction for CRM lab.
3349,547,2023-05-31,meeting,phone,49,follow_up,Synthetic interaction for CRM lab.
3350,547,2023-06-15,meeting,email,21,no_answer,Synthetic interaction for CRM lab.
3351,547,2023-06-30,email,sms,39,answered,Synthetic interaction for CRM lab.
3352,548,2023-01-01,whatsapp,in_app,20,resolved,Synthetic interaction for CRM lab.
3353,548,2023-01-16,phone_call,sms,33,answered,Synthetic interaction for CRM lab.
3354,548,2023-01-31,email,in_app,4,resolved,Synthetic interaction for CRM lab.
3355,548,2023-02-15,email,phone,15,no_answer,Synthetic interaction for CRM lab.
3356,548,2023-03-02,meeting,sms,35,resolved,Synthetic interaction for CRM lab.
3357,548,2023-03-17,email,in_app,44,answered,Synthetic interaction for CRM lab.
3358,548,2023-04-01,whatsapp,sms,10,no_answer,Synthetic interaction for CRM lab.
3359,548,2023-04-16,phone_call,in_app,29,resolved,Synthetic interaction for CRM lab.
3360,550,2023-01-01,meeting,in_app,22,resolved,Synthetic interaction for CRM lab.
3361,550,2023-01-16,email,whatsapp,40,no_answer,Synthetic interaction for CRM lab.
3362,550,2023-01-31,phone_call,email,4,escalated,Synthetic interaction for CRM lab.
3363,550,2023-02-15,meeting,sms,26,no_answer,Synthetic interaction for CRM lab.
3364,550,2023-03-02,chatbot,phone,20,answered,Synthetic interaction for CRM lab.
3365,550,2023-03-17,chatbot,email,20,escalated,Synthetic interaction for CRM lab.
3366,550,2023-04-01,email,in_app,44,escalated,Synthetic interaction for CRM lab.
3367,550,2023-04-16,meeting,in_app,46,no_answer,Synthetic interaction for CRM lab.
3368,550,2023-05-01,meeting,whatsapp,22,escalated,Synthetic interaction for CRM lab.
3369,550,2023-05-16,email,phone,14,no_answer,Synthetic interaction for CRM lab.
3370,550,2023-05-31,chatbot,whatsapp,30,no_answer,Synthetic interaction for CRM lab.
3371,550,2023-06-15,meeting,in_app,19,resolved,Synthetic interaction for CRM lab.
3372,551,2023-01-01,whatsapp,email,48,resolved,Synthetic interaction for CRM lab.
3373,551,2023-01-16,email,email,5,escalated,Synthetic interaction for CRM lab.
3374,551,2023-01-31,phone_call,in_app,44,resolved,Synthetic interaction for CRM lab.
3375,551,2023-02-15,email,sms,23,escalated,Synthetic interaction for CRM lab.
3376,552,2023-01-01,chatbot,whatsapp,38,resolved,Synthetic interaction for CRM lab.
3377,552,2023-01-16,phone_call,sms,12,follow_up,Synthetic interaction for CRM lab.
3378,552,2023-01-31,meeting,email,5,escalated,Synthetic interaction for CRM lab.
3379,552,2023-02-15,whatsapp,in_app,33,follow_up,Synthetic interaction for CRM lab.
3380,552,2023-03-02,phone_call,in_app,20,answered,Synthetic interaction for CRM lab.
3381,554,2023-01-01,email,in_app,8,no_answer,Synthetic interaction for CRM lab.
3382,554,2023-01-16,meeting,phone,26,escalated,Synthetic interaction for CRM lab.
3383,554,2023-01-31,meeting,in_app,13,answered,Synthetic interaction for CRM lab.
3384,554,2023-02-15,chatbot,whatsapp,4,answered,Synthetic interaction for CRM lab.
3385,554,2023-03-02,meeting,email,32,follow_up,Synthetic interaction for CRM lab.
3386,554,2023-03-17,chatbot,email,25,answered,Synthetic interaction for CRM lab.
3387,554,2023-04-01,whatsapp,sms,43,answered,Synthetic interaction for CRM lab.
3388,556,2023-01-01,email,in_app,27,follow_up,Synthetic interaction for CRM lab.
3389,556,2023-01-16,phone_call,sms,10,no_answer,Synthetic interaction for CRM lab.
3390,556,2023-01-31,meeting,in_app,16,escalated,Synthetic interaction for CRM lab.
3391,556,2023-02-15,meeting,sms,43,follow_up,Synthetic interaction for CRM lab.
3392,556,2023-03-02,whatsapp,whatsapp,22,answered,Synthetic interaction for CRM lab.
3393,556,2023-03-17,email,in_app,49,answered,Synthetic interaction for CRM lab.
3394,556,2023-04-01,whatsapp,whatsapp,36,follow_up,Synthetic interaction for CRM lab.
3395,556,2023-04-16,meeting,sms,33,follow_up,Synthetic interaction for CRM lab.
3396,556,2023-05-01,email,whatsapp,49,answered,Synthetic interaction for CRM lab.
3397,556,2023-05-16,email,in_app,31,answered,Synthetic interaction for CRM lab.
3398,556,2023-05-31,phone_call,phone,18,resolved,Synthetic interaction for CRM lab.
3399,556,2023-06-15,email,phone,30,resolved,Synthetic interaction for CRM lab.
3400,556,2023-06-30,phone_call,whatsapp,5,answered,Synthetic interaction for CRM lab.
3401,556,2023-07-15,chatbot,in_app,11,follow_up,Synthetic interaction for CRM lab.
3402,557,2023-01-01,meeting,phone,39,answered,Synthetic interaction for CRM lab.
3403,557,2023-01-16,whatsapp,email,24,answered,Synthetic interaction for CRM lab.
3404,557,2023-01-31,email,whatsapp,19,no_answer,Synthetic interaction for CRM lab.
3405,557,2023-02-15,whatsapp,whatsapp,17,no_answer,Synthetic interaction for CRM lab.
3406,557,2023-03-02,chatbot,whatsapp,22,follow_up,Synthetic interaction for CRM lab.
3407,557,2023-03-17,chatbot,email,39,no_answer,Synthetic interaction for CRM lab.
3408,557,2023-04-01,email,sms,43,resolved,Synthetic interaction for CRM lab.
3409,557,2023-04-16,whatsapp,sms,21,follow_up,Synthetic interaction for CRM lab.
3410,557,2023-05-01,whatsapp,sms,8,no_answer,Synthetic interaction for CRM lab.
3411,557,2023-05-16,meeting,whatsapp,16,follow_up,Synthetic interaction for CRM lab.
3412,557,2023-05-31,phone_call,email,1,follow_up,Synthetic interaction for CRM lab.
3413,558,2023-01-01,chatbot,in_app,28,no_answer,Synthetic interaction for CRM lab.
3414,558,2023-01-16,phone_call,in_app,33,no_answer,Synthetic interaction for CRM lab.
3415,558,2023-01-31,email,email,33,answered,Synthetic interaction for CRM lab.
3416,558,2023-02-15,meeting,sms,23,escalated,Synthetic interaction for CRM lab.
3417,558,2023-03-02,meeting,phone,14,resolved,Synthetic interaction for CRM lab.
3418,558,2023-03-17,phone_call,phone,16,answered,Synthetic interaction for CRM lab.
3419,558,2023-04-01,chatbot,email,25,resolved,Synthetic interaction for CRM lab.
3420,559,2023-01-01,meeting,phone,4,resolved,Synthetic interaction for CRM lab.
3421,559,2023-01-16,whatsapp,phone,47,no_answer,Synthetic interaction for CRM lab.
3422,559,2023-01-31,whatsapp,phone,21,escalated,Synthetic interaction for CRM lab.
3423,559,2023-02-15,whatsapp,sms,5,follow_up,Synthetic interaction for CRM lab.
3424,559,2023-03-02,chatbot,email,35,no_answer,Synthetic interaction for CRM lab.
3425,559,2023-03-17,chatbot,phone,3,escalated,Synthetic interaction for CRM lab.
3426,559,2023-04-01,phone_call,sms,23,resolved,Synthetic interaction for CRM lab.
3427,559,2023-04-16,email,whatsapp,38,no_answer,Synthetic interaction for CRM lab.
3428,559,2023-05-01,email,whatsapp,44,no_answer,Synthetic interaction for CRM lab.
3429,559,2023-05-16,chatbot,sms,29,escalated,Synthetic interaction for CRM lab.
3430,559,2023-05-31,phone_call,phone,9,escalated,Synthetic interaction for CRM lab.
3431,559,2023-06-15,chatbot,phone,38,follow_up,Synthetic interaction for CRM lab.
3432,559,2023-06-30,meeting,phone,46,answered,Synthetic interaction for CRM lab.
3433,559,2023-07-15,meeting,phone,42,follow_up,Synthetic interaction for CRM lab.
3434,560,2023-01-01,email,email,8,no_answer,Synthetic interaction for CRM lab.
3435,560,2023-01-16,whatsapp,phone,7,escalated,Synthetic interaction for CRM lab.
3436,560,2023-01-31,chatbot,whatsapp,14,follow_up,Synthetic interaction for CRM lab.
3437,560,2023-02-15,phone_call,phone,44,answered,Synthetic interaction for CRM lab.
3438,560,2023-03-02,email,whatsapp,8,answered,Synthetic interaction for CRM lab.
3439,560,2023-03-17,chatbot,sms,38,no_answer,Synthetic interaction for CRM lab.
3440,560,2023-04-01,phone_call,in_app,6,answered,Synthetic interaction for CRM lab.
3441,561,2023-01-01,email,in_app,26,follow_up,Synthetic interaction for CRM lab.
3442,561,2023-01-16,meeting,email,47,answered,Synthetic interaction for CRM lab.
3443,561,2023-01-31,email,email,29,escalated,Synthetic interaction for CRM lab.
3444,561,2023-02-15,chatbot,in_app,16,no_answer,Synthetic interaction for CRM lab.
3445,561,2023-03-02,chatbot,phone,35,escalated,Synthetic interaction for CRM lab.
3446,561,2023-03-17,whatsapp,in_app,4,follow_up,Synthetic interaction for CRM lab.
3447,561,2023-04-01,phone_call,email,38,follow_up,Synthetic interaction for CRM lab.
3448,561,2023-04-16,email,sms,4,no_answer,Synthetic interaction for CRM lab.
3449,561,2023-05-01,phone_call,whatsapp,48,escalated,Synthetic interaction for CRM lab.
3450,561,2023-05-16,meeting,email,45,resolved,Synthetic interaction for CRM lab.
3451,563,2023-01-01,meeting,phone,41,answered,Synthetic interaction for CRM lab.
3452,563,2023-01-16,phone_call,in_app,18,answered,Synthetic interaction for CRM lab.
3453,563,2023-01-31,whatsapp,in_app,30,follow_up,Synthetic interaction for CRM lab.
3454,564,2023-01-01,chatbot,email,25,follow_up,Synthetic interaction for CRM lab.
3455,564,2023-01-16,chatbot,sms,23,resolved,Synthetic interaction for CRM lab.
3456,564,2023-01-31,phone_call,whatsapp,31,escalated,Synthetic interaction for CRM lab.
3457,564,2023-02-15,whatsapp,sms,13,answered,Synthetic interaction for CRM lab.
3458,564,2023-03-02,email,in_app,3,answered,Synthetic interaction for CRM lab.
3459,564,2023-03-17,email,sms,29,follow_up,Synthetic interaction for CRM lab.
3460,565,2023-01-01,whatsapp,email,26,escalated,Synthetic interaction for CRM lab.
3461,565,2023-01-16,phone_call,sms,10,no_answer,Synthetic interaction for CRM lab.
3462,565,2023-01-31,meeting,in_app,44,answered,Synthetic interaction for CRM lab.
3463,565,2023-02-15,email,phone,24,resolved,Synthetic interaction for CRM lab.
3464,566,2023-01-01,meeting,in_app,32,follow_up,Synthetic interaction for CRM lab.
3465,566,2023-01-16,whatsapp,whatsapp,32,escalated,Synthetic interaction for CRM lab.
3466,566,2023-01-31,meeting,whatsapp,40,resolved,Synthetic interaction for CRM lab.
3467,566,2023-02-15,phone_call,whatsapp,42,escalated,Synthetic interaction for CRM lab.
3468,566,2023-03-02,email,in_app,45,follow_up,Synthetic interaction for CRM lab.
3469,566,2023-03-17,phone_call,whatsapp,33,escalated,Synthetic interaction for CRM lab.
3470,566,2023-04-01,meeting,email,26,answered,Synthetic interaction for CRM lab.
3471,566,2023-04-16,whatsapp,sms,16,follow_up,Synthetic interaction for CRM lab.
3472,566,2023-05-01,chatbot,in_app,33,escalated,Synthetic interaction for CRM lab.
3473,566,2023-05-16,chatbot,phone,34,follow_up,Synthetic interaction for CRM lab.
3474,566,2023-05-31,whatsapp,phone,9,no_answer,Synthetic interaction for CRM lab.
3475,566,2023-06-15,whatsapp,sms,47,escalated,Synthetic interaction for CRM lab.
3476,567,2023-01-01,meeting,sms,5,no_answer,Synthetic interaction for CRM lab.
3477,567,2023-01-16,email,sms,25,follow_up,Synthetic interaction for CRM lab.
3478,567,2023-01-31,meeting,whatsapp,38,no_answer,Synthetic interaction for CRM lab.
3479,567,2023-02-15,meeting,whatsapp,22,follow_up,Synthetic interaction for CRM lab.
3480,567,2023-03-02,phone_call,email,24,answered,Synthetic interaction for CRM lab.
3481,567,2023-03-17,meeting,phone,31,resolved,Synthetic interaction for CRM lab.
3482,567,2023-04-01,email,phone,21,no_answer,Synthetic interaction for CRM lab.
3483,567,2023-04-16,phone_call,in_app,43,follow_up,Synthetic interaction for CRM lab.
3484,567,2023-05-01,whatsapp,email,46,escalated,Synthetic interaction for CRM lab.
3485,567,2023-05-16,email,in_app,23,answered,Synthetic interaction for CRM lab.
3486,567,2023-05-31,email,email,21,resolved,Synthetic interaction for CRM lab.
3487,567,2023-06-15,email,whatsapp,10,resolved,Synthetic interaction for CRM lab.
3488,567,2023-06-30,meeting,in_app,46,escalated,Synthetic interaction for CRM lab.
3489,567,2023-07-15,chatbot,whatsapp,25,resolved,Synthetic interaction for CRM lab.
3490,569,2023-01-01,email,email,5,answered,Synthetic interaction for CRM lab.
3491,569,2023-01-16,meeting,in_app,36,escalated,Synthetic interaction for CRM lab.
3492,569,2023-01-31,phone_call,phone,48,no_answer,Synthetic interaction for CRM lab.
3493,569,2023-02-15,phone_call,in_app,33,follow_up,Synthetic interaction for CRM lab.
3494,569,2023-03-02,whatsapp,phone,17,resolved,Synthetic interaction for CRM lab.
3495,569,2023-03-17,email,sms,25,answered,Synthetic interaction for CRM lab.
3496,569,2023-04-01,whatsapp,email,28,answered,Synthetic interaction for CRM lab.
3497,569,2023-04-16,meeting,phone,49,resolved,Synthetic interaction for CRM lab.
3498,569,2023-05-01,whatsapp,phone,49,resolved,Synthetic interaction for CRM lab.
3499,570,2023-01-01,email,sms,41,no_answer,Synthetic interaction for CRM lab.
3500,570,2023-01-16,phone_call,email,17,escalated,Synthetic interaction for CRM lab.
3501,570,2023-01-31,email,email,6,no_answer,Synthetic interaction for CRM lab.
3502,570,2023-02-15,email,whatsapp,16,answered,Synthetic interaction for CRM lab.
3503,570,2023-03-02,chatbot,sms,40,no_answer,Synthetic interaction for CRM lab.
3504,570,2023-03-17,whatsapp,sms,42,escalated,Synthetic interaction for CRM lab.
3505,570,2023-04-01,phone_call,whatsapp,19,no_answer,Synthetic interaction for CRM lab.
3506,571,2023-01-01,phone_call,in_app,42,resolved,Synthetic interaction for CRM lab.
3507,572,2023-01-01,email,sms,23,no_answer,Synthetic interaction for CRM lab.
3508,572,2023-01-16,email,sms,23,resolved,Synthetic interaction for CRM lab.
3509,572,2023-01-31,email,email,8,follow_up,Synthetic interaction for CRM lab.
3510,572,2023-02-15,email,phone,47,escalated,Synthetic interaction for CRM lab.
3511,572,2023-03-02,whatsapp,email,40,escalated,Synthetic interaction for CRM lab.
3512,572,2023-03-17,whatsapp,phone,40,escalated,Synthetic interaction for CRM lab.
3513,572,2023-04-01,email,email,10,follow_up,Synthetic interaction for CRM lab.
3514,572,2023-04-16,chatbot,phone,3,resolved,Synthetic interaction for CRM lab.
3515,573,2023-01-01,whatsapp,email,33,resolved,Synthetic interaction for CRM lab.
3516,573,2023-01-16,email,email,11,follow_up,Synthetic interaction for CRM lab.
3517,573,2023-01-31,email,whatsapp,12,escalated,Synthetic interaction for CRM lab.
3518,573,2023-02-15,chatbot,email,17,escalated,Synthetic interaction for CRM lab.
3519,574,2023-01-01,phone_call,phone,47,resolved,Synthetic interaction for CRM lab.
3520,574,2023-01-16,chatbot,whatsapp,10,answered,Synthetic interaction for CRM lab.
3521,574,2023-01-31,chatbot,whatsapp,22,follow_up,Synthetic interaction for CRM lab.
3522,574,2023-02-15,whatsapp,email,2,follow_up,Synthetic interaction for CRM lab.
3523,574,2023-03-02,phone_call,sms,33,no_answer,Synthetic interaction for CRM lab.
3524,575,2023-01-01,phone_call,whatsapp,38,follow_up,Synthetic interaction for CRM lab.
3525,575,2023-01-16,email,phone,21,follow_up,Synthetic interaction for CRM lab.
3526,575,2023-01-31,whatsapp,sms,6,answered,Synthetic interaction for CRM lab.
3527,575,2023-02-15,phone_call,phone,48,no_answer,Synthetic interaction for CRM lab.
3528,575,2023-03-02,whatsapp,email,50,escalated,Synthetic interaction for CRM lab.
3529,575,2023-03-17,meeting,sms,34,follow_up,Synthetic interaction for CRM lab.
3530,575,2023-04-01,meeting,sms,24,resolved,Synthetic interaction for CRM lab.
3531,576,2023-01-01,phone_call,email,49,follow_up,Synthetic interaction for CRM lab.
3532,576,2023-01-16,chatbot,email,21,answered,Synthetic interaction for CRM lab.
3533,576,2023-01-31,email,whatsapp,28,follow_up,Synthetic interaction for CRM lab.
3534,576,2023-02-15,email,sms,46,resolved,Synthetic interaction for CRM lab.
3535,577,2023-01-01,meeting,in_app,48,answered,Synthetic interaction for CRM lab.
3536,577,2023-01-16,phone_call,whatsapp,29,follow_up,Synthetic interaction for CRM lab.
3537,577,2023-01-31,phone_call,sms,2,follow_up,Synthetic interaction for CRM lab.
3538,577,2023-02-15,phone_call,email,33,no_answer,Synthetic interaction for CRM lab.
3539,577,2023-03-02,email,email,31,no_answer,Synthetic interaction for CRM lab.
3540,577,2023-03-17,chatbot,sms,20,resolved,Synthetic interaction for CRM lab.
3541,578,2023-01-01,email,sms,23,answered,Synthetic interaction for CRM lab.
3542,578,2023-01-16,chatbot,phone,31,no_answer,Synthetic interaction for CRM lab.
3543,578,2023-01-31,email,email,16,escalated,Synthetic interaction for CRM lab.
3544,578,2023-02-15,meeting,in_app,10,no_answer,Synthetic interaction for CRM lab.
3545,578,2023-03-02,meeting,phone,49,no_answer,Synthetic interaction for CRM lab.
3546,578,2023-03-17,whatsapp,sms,6,resolved,Synthetic interaction for CRM lab.
3547,578,2023-04-01,meeting,whatsapp,13,answered,Synthetic interaction for CRM lab.
3548,578,2023-04-16,meeting,phone,40,answered,Synthetic interaction for CRM lab.
3549,579,2023-01-01,email,email,2,no_answer,Synthetic interaction for CRM lab.
3550,579,2023-01-16,email,sms,50,follow_up,Synthetic interaction for CRM lab.
3551,580,2023-01-01,email,in_app,9,answered,Synthetic interaction for CRM lab.
3552,580,2023-01-16,meeting,sms,45,escalated,Synthetic interaction for CRM lab.
3553,580,2023-01-31,chatbot,in_app,45,answered,Synthetic interaction for CRM lab.
3554,581,2023-01-01,whatsapp,whatsapp,46,no_answer,Synthetic interaction for CRM lab.
3555,581,2023-01-16,email,in_app,40,no_answer,Synthetic interaction for CRM lab.
3556,581,2023-01-31,meeting,email,23,follow_up,Synthetic interaction for CRM lab.
3557,581,2023-02-15,email,email,25,answered,Synthetic interaction for CRM lab.
3558,581,2023-03-02,meeting,whatsapp,49,resolved,Synthetic interaction for CRM lab.
3559,581,2023-03-17,phone_call,email,47,resolved,Synthetic interaction for CRM lab.
3560,581,2023-04-01,chatbot,phone,43,answered,Synthetic interaction for CRM lab.
3561,581,2023-04-16,email,sms,8,follow_up,Synthetic interaction for CRM lab.
3562,581,2023-05-01,chatbot,phone,46,follow_up,Synthetic interaction for CRM lab.
3563,582,2023-01-01,meeting,in_app,28,no_answer,Synthetic interaction for CRM lab.
3564,585,2023-01-01,meeting,sms,48,answered,Synthetic interaction for CRM lab.
3565,585,2023-01-16,meeting,in_app,11,no_answer,Synthetic interaction for CRM lab.
3566,585,2023-01-31,meeting,in_app,7,no_answer,Synthetic interaction for CRM lab.
3567,587,2023-01-01,chatbot,sms,28,follow_up,Synthetic interaction for CRM lab.
3568,587,2023-01-16,email,in_app,9,answered,Synthetic interaction for CRM lab.
3569,587,2023-01-31,phone_call,phone,6,escalated,Synthetic interaction for CRM lab.
3570,587,2023-02-15,email,whatsapp,15,answered,Synthetic interaction for CRM lab.
3571,587,2023-03-02,phone_call,email,12,follow_up,Synthetic interaction for CRM lab.
3572,587,2023-03-17,chatbot,email,4,escalated,Synthetic interaction for CRM lab.
3573,587,2023-04-01,meeting,in_app,5,resolved,Synthetic interaction for CRM lab.
3574,587,2023-04-16,phone_call,in_app,7,answered,Synthetic interaction for CRM lab.
3575,587,2023-05-01,meeting,phone,4,follow_up,Synthetic interaction for CRM lab.
3576,587,2023-05-16,email,whatsapp,14,escalated,Synthetic interaction for CRM lab.
3577,587,2023-05-31,chatbot,whatsapp,35,escalated,Synthetic interaction for CRM lab.
3578,587,2023-06-15,phone_call,email,12,follow_up,Synthetic interaction for CRM lab.
3579,587,2023-06-30,email,sms,14,resolved,Synthetic interaction for CRM lab.
3580,587,2023-07-15,whatsapp,phone,42,answered,Synthetic interaction for CRM lab.
3581,588,2023-01-01,email,in_app,42,answered,Synthetic interaction for CRM lab.
3582,588,2023-01-16,chatbot,sms,33,escalated,Synthetic interaction for CRM lab.
3583,588,2023-01-31,phone_call,sms,17,no_answer,Synthetic interaction for CRM lab.
3584,588,2023-02-15,meeting,whatsapp,2,follow_up,Synthetic interaction for CRM lab.
3585,588,2023-03-02,email,in_app,41,no_answer,Synthetic interaction for CRM lab.
3586,588,2023-03-17,whatsapp,whatsapp,44,answered,Synthetic interaction for CRM lab.
