order_item_id,order_id,product_id,quantity,unit_price,unit_cost,line_revenue,line_cost,line_margin
1965,1014,139,4,234.6,109.2,938.39,436.8,501.59
1966,1015,42,1,107.59,51.34,107.59,51.34,56.25
1967,1015,160,1,160.62,139.63,160.62,139.63,20.99
1968,1015,252,4,194.62,148.92,778.49,595.68,182.81
1969,1015,179,3,211.86,100.7,635.57,302.1,333.47
1970,1016,228,4,88.48,70.2,353.93,280.8,73.13
1971,1016,390,4,124.84,78.26,499.37,313.04,186.33
1972,1016,95,2,306.35,188.59,612.7,377.18,235.52
1973,1017,381,4,83.58,39.54,334.31,158.16,176.15
1974,1018,403,3,247.08,144.94,741.23,434.82,306.41
1975,1018,243,1,293.5,149.63,293.5,149.63,143.87
1976,1018,212,1,470.56,187.2,470.56,187.2,283.36
1977,1018,416,1,151.86,81.23,151.86,81.23,70.63
1978,1018,300,3,335.16,177.17,1005.48,531.51,473.97
1979,1019,315,1,47.38,19.57,47.38,19.57,27.81
1980,1019,478,3,52.21,21.02,156.63,63.06,93.57
1981,1019,82,3,324.51,168.02,973.53,504.06,469.47
1982,1019,494,3,41.53,34.56,124.58,103.68,20.9
1983,1019,242,2,289.62,160.97,579.24,321.94,257.3
1984,1020,496,2,332.23,146.66,664.45,293.32,371.13
1985,1020,72,2,11.4,6.01,22.81,12.02,10.79
1986,1020,70,4,217.26,141.98,869.05,567.92,301.13
1987,1020,220,3,146.36,65.74,439.09,197.22,241.87
1988,1020,4,4,63.4,46.41,253.58,185.64,67.94
1989,1025,336,2,36.99,25.46,73.97,50.92,23.05
1990,1025,449,2,111.14,90.7,222.28,181.4,40.88
1991,1025,59,1,106.76,53.84,106.76,53.84,52.92
1992,1026,288,2,152.65,104.97,305.31,209.94,95.37
1993,1026,160,2,181.43,139.63,362.86,279.26,83.6
1994,1026,115,1,326.06,197.39,326.06,197.39,128.67
1995,1028,174,4,229.18,187.07,916.72,748.28,168.44
1996,1028,452,1,277.61,152.08,277.61,152.08,125.53
1997,1031,498,1,219.19,139.14,219.19,139.14,80.05
1998,1032,141,4,79.57,52.01,318.28,208.04,110.24
1999,1032,436,4,236.9,104.4,947.6,417.6,530.0
2000,1032,108,4,232.17,128.21,928.69,512.84,415.85
2001,1032,420,4,181.41,117.79,725.62,471.16,254.46
2002,1032,456,4,232.92,126.66,931.66,506.64,425.02
2003,1033,366,2,130.06,82.35,260.11,164.7,95.41
2004,1033,34,4,400.3,164.51,1601.2,658.04,943.16
2005,1033,141,3,73.04,52.01,219.13,156.03,63.1
2006,1033,494,4,46.77,34.56,187.1,138.24,48.86
2007,1034,373,2,247.12,108.58,494.23,217.16,277.07
2008,1034,338,3,134.95,114.13,404.86,342.39,62.47
2009,1037,339,2,256.72,109.18,513.43,218.36,295.07
2010,1037,128,2,43.28,25.82,86.55,51.64,34.91
2011,1037,270,1,411.51,173.1,411.51,173.1,238.41
2012,1037,270,4,384.56,173.1,1538.24,692.4,845.84
2013,1038,270,4,401.27,173.1,1605.09,692.4,912.69
2014,1038,362,4,147.0,100.99,588.0,403.96,184.04
2015,1038,467,1,42.97,30.96,42.97,30.96,12.01
2016,1039,19,4,409.63,197.44,1638.53,789.76,848.77
2017,1040,281,2,10.05,5.65,20.09,11.3,8.79
2018,1040,45,1,168.76,137.13,168.76,137.13,31.63
2019,1041,103,2,273.18,172.39,546.37,344.78,201.59
2020,1043,116,2,126.71,51.15,253.43,102.3,151.13
2021,1045,267,4,267.99,185.42,1071.97,741.68,330.29
2022,1045,164,3,283.55,153.19,850.66,459.57,391.09
2023,1045,143,3,73.61,57.39,220.82,172.17,48.65
2024,1045,437,4,229.34,175.3,917.36,701.2,216.16
2025,1045,318,3,6.8,5.2,20.41,15.6,4.81
2026,1046,237,3,187.39,87.18,562.17,261.54,300.63
2027,1046,466,3,144.75,81.92,434.24,245.76,188.48
2028,1046,296,2,18.33,11.91,36.65,23.82,12.83
2029,1047,57,3,147.95,68.45,443.85,205.35,238.5
2030,1047,132,1,80.91,57.84,80.91,57.84,23.07
2031,1047,420,2,186.78,117.79,373.56,235.58,137.98
2032,1048,342,1,323.59,135.73,323.59,135.73,187.86
2033,1048,253,4,40.49,18.31,161.98,73.24,88.74
2034,1048,475,2,114.97,73.88,229.94,147.76,82.18
2035,1048,176,3,213.37,162.14,640.11,486.42,153.69
2036,1049,342,2,347.23,135.73,694.47,271.46,423.01
2037,1051,200,3,322.5,151.72,967.5,455.16,512.34
2038,1051,22,1,122.85,92.64,122.85,92.64,30.21
2039,1051,219,1,71.65,39.4,71.65,39.4,32.25
2040,1051,226,2,274.27,156.23,548.55,312.46,236.09
2041,1051,405,1,227.19,107.41,227.19,107.41,119.78
2042,1052,423,1,39.98,18.18,39.98,18.18,21.8
2043,1052,394,4,279.0,153.07,1116.01,612.28,503.73
2044,1052,31,4,132.63,94.02,530.52,376.08,154.44
2045,1052,171,4,294.31,148.68,1177.22,594.72,582.5
2046,1052,355,2,314.54,148.39,629.08,296.78,332.3
2047,1054,69,3,239.17,106.07,717.5,318.21,399.29
2048,1054,108,3,230.37,128.21,691.1,384.63,306.47
2049,1054,423,2,41.22,18.18,82.45,36.36,46.09
2050,1057,447,4,148.06,103.69,592.22,414.76,177.46
2051,1057,6,4,163.77,124.31,655.07,497.24,157.83
2052,1057,218,4,143.72,119.48,574.87,477.92,96.95
2053,1057,27,1,304.08,179.67,304.08,179.67,124.41
2054,1057,227,2,174.15,98.81,348.29,197.62,150.67
2055,1058,236,4,214.21,170.38,856.85,681.52,175.33
2056,1061,417,2,114.49,58.54,228.98,117.08,111.9
2057,1061,132,4,75.79,57.84,303.15,231.36,71.79
2058,1061,428,2,210.24,139.55,420.48,279.1,141.38
2059,1062,454,3,85.81,39.66,257.42,118.98,138.44
2060,1062,125,4,25.7,19.71,102.8,78.84,23.96
2061,1062,444,2,132.96,66.18,265.92,132.36,133.56
2062,1062,151,4,265.21,190.16,1060.82,760.64,300.18
2063,1063,91,2,71.51,55.87,143.03,111.74,31.29
2064,1063,135,2,188.23,85.19,376.46,170.38,206.08
2065,1064,309,1,399.97,196.33,399.97,196.33,203.64
2066,1064,477,2,47.2,24.19,94.4,48.38,46.02
2067,1064,23,2,188.72,120.3,377.44,240.6,136.84
2068,1064,333,2,8.96,7.27,17.93,14.54,3.39
2069,1065,13,3,195.24,134.19,585.72,402.57,183.15
2070,1066,222,3,62.04,33.99,186.12,101.97,84.15
2071,1066,329,3,361.51,184.57,1084.53,553.71,530.82
2072,1066,372,3,142.35,110.28,427.06,330.84,96.22
2073,1069,81,3,228.67,150.09,686.0,450.27,235.73
2074,1069,438,4,425.19,198.47,1700.78,793.88,906.9
2075,1069,228,1,95.57,70.2,95.57,70.2,25.37
2076,1069,346,3,236.37,111.78,709.11,335.34,373.77
2077,1070,287,3,179.83,83.31,539.49,249.93,289.56
2078,1070,53,4,90.36,36.52,361.43,146.08,215.35
2079,1070,369,3,187.66,142.82,562.97,428.46,134.51
2080,1070,240,4,152.93,62.42,611.73,249.68,362.05
2081,1070,290,1,182.35,127.81,182.35,127.81,54.54
2082,1072,207,2,128.98,87.6,257.96,175.2,82.76
2083,1072,375,1,136.76,103.91,136.76,103.91,32.85
2084,1072,283,2,17.14,13.79,34.28,27.58,6.7
2085,1072,478,3,53.89,21.02,161.66,63.06,98.6
2086,1075,397,2,254.63,123.54,509.25,247.08,262.17
2087,1075,439,2,159.04,82.45,318.08,164.9,153.18
2088,1075,145,4,245.12,193.75,980.48,775.0,205.48
2089,1075,75,2,81.92,35.23,163.84,70.46,93.38
2090,1075,187,1,184.49,97.27,184.49,97.27,87.22
2091,1076,146,2,34.75,31.13,69.5,62.26,7.24
2092,1076,493,2,213.91,110.74,427.81,221.48,206.33
2093,1076,171,3,299.56,148.68,898.69,446.04,452.65
2094,1076,489,2,347.72,169.19,695.45,338.38,357.07
2095,1078,170,4,159.22,74.25,636.87,297.0,339.87
2096,1078,102,4,198.68,147.67,794.73,590.68,204.05
2097,1078,476,2,401.81,188.75,803.62,377.5,426.12
2098,1078,106,3,15.44,7.11,46.31,21.33,24.98
2099,1078,171,3,298.18,148.68,894.55,446.04,448.51
2100,1079,85,1,214.32,133.14,214.32,133.14,81.18
2101,1079,415,1,89.85,65.89,89.85,65.89,23.96
2102,1081,329,4,365.24,184.57,1460.96,738.28,722.68
2103,1082,359,2,90.43,46.08,180.86,92.16,88.7
2104,1083,385,1,52.47,25.79,52.47,25.79,26.68
2105,1083,208,3,220.91,119.31,662.74,357.93,304.81
2106,1085,15,3,445.49,188.2,1336.47,564.6,771.87
2107,1085,248,4,35.22,25.78,140.89,103.12,37.77
2108,1085,482,1,45.56,27.22,45.56,27.22,18.34
2109,1085,312,1,80.86,40.0,80.86,40.0,40.86
2110,1085,444,3,134.64,66.18,403.91,198.54,205.37
2111,1086,463,1,109.97,56.84,109.97,56.84,53.13
2112,1086,462,3,359.09,161.3,1077.28,483.9,593.38
2113,1086,201,4,98.19,44.89,392.75,179.56,213.19
2114,1086,492,1,365.69,193.2,365.69,193.2,172.49
2115,1087,322,1,195.53,89.31,195.53,89.31,106.22
2116,1087,120,4,38.72,28.17,154.89,112.68,42.21
2117,1087,380,1,193.13,147.51,193.13,147.51,45.62
2118,1087,219,3,73.63,39.4,220.89,118.2,102.69
2119,1088,49,4,209.67,113.26,838.67,453.04,385.63
2120,1088,256,2,15.9,11.08,31.81,22.16,9.65
2121,1088,435,1,93.21,75.23,93.21,75.23,17.98
2122,1088,107,4,406.34,191.58,1625.37,766.32,859.05
2123,1090,402,2,140.84,64.92,281.67,129.84,151.83
2124,1090,321,1,67.58,30.61,67.58,30.61,36.97
2125,1090,64,1,372.51,177.28,372.51,177.28,195.23
2126,1090,140,4,389.59,154.95,1558.36,619.8,938.56
2127,1091,135,2,192.66,85.19,385.33,170.38,214.95
2128,1092,204,2,190.07,84.75,380.14,169.5,210.64
2129,1094,194,4,176.23,81.53,704.9,326.12,378.78
2130,1095,442,1,53.03,34.99,53.03,34.99,18.04
2131,1095,58,2,141.86,115.82,283.72,231.64,52.08
2132,1095,13,4,203.3,134.19,813.19,536.76,276.43
2133,1095,437,2,254.65,175.3,509.3,350.6,158.7
2134,1095,100,4,231.27,187.65,925.08,750.6,174.48
2135,1097,302,1,253.58,148.11,253.58,148.11,105.47
2136,1097,203,2,214.44,122.77,428.88,245.54,183.34
2137,1097,430,1,400.76,160.11,400.76,160.11,240.65
2138,1097,77,1,56.07,29.78,56.07,29.78,26.29
2139,1097,59,4,103.72,53.84,414.88,215.36,199.52
2140,1098,133,4,397.13,190.21,1588.51,760.84,827.67
2141,1098,444,2,133.91,66.18,267.82,132.36,135.46
2142,1098,53,1,83.58,36.52,83.58,36.52,47.06
2143,1099,68,3,160.35,116.16,481.04,348.48,132.56
2144,1099,490,1,287.68,111.28,287.68,111.28,176.4
2145,1100,412,3,315.65,135.93,946.94,407.79,539.15
2146,1100,10,1,437.93,193.3,437.93,193.3,244.63
2147,1100,57,1,141.5,68.45,141.5,68.45,73.05
2148,1101,313,4,171.73,139.14,686.91,556.56,130.35
2149,1101,72,4,11.69,6.01,46.76,24.04,22.72
2150,1101,470,3,176.5,101.61,529.5,304.83,224.67
2151,1101,482,3,46.31,27.22,138.93,81.66,57.27
2152,1102,66,3,106.25,62.42,318.76,187.26,131.5
2153,1102,265,3,249.38,170.59,748.15,511.77,236.38
2154,1102,134,1,435.68,186.88,435.68,186.88,248.8
2155,1103,137,1,153.19,115.97,153.19,115.97,37.22
2156,1104,327,4,391.45,174.38,1565.81,697.52,868.29
2157,1104,410,3,397.03,168.77,1191.1,506.31,684.79
2158,1104,400,4,118.42,79.11,473.69,316.44,157.25
2159,1105,193,1,316.29,128.58,316.29,128.58,187.71
2160,1106,474,1,29.12,25.55,29.12,25.55,3.57
2161,1106,173,2,184.84,116.3,369.68,232.6,137.08
2162,1106,393,4,14.68,7.86,58.7,31.44,27.26
2163,1107,453,1,45.35,32.74,45.35,32.74,12.61
2164,1109,487,4,387.33,164.11,1549.3,656.44,892.86
2165,1109,49,3,203.4,113.26,610.2,339.78,270.42
2166,1110,429,4,186.58,92.82,746.34,371.28,375.06
2167,1110,370,4,192.88,123.08,771.52,492.32,279.2
2168,1110,436,4,234.52,104.4,938.07,417.6,520.47
2169,1112,220,3,140.47,65.74,421.42,197.22,224.2
2170,1112,264,2,289.68,129.6,579.37,259.2,320.17
2171,1112,411,4,241.23,157.2,964.94,628.8,336.14
2172,1112,208,2,207.54,119.31,415.08,238.62,176.46
2173,1114,367,2,143.13,91.19,286.27,182.38,103.89
2174,1114,462,3,414.46,161.3,1243.39,483.9,759.49
2175,1115,416,4,153.49,81.23,613.96,324.92,289.04
2176,1115,59,2,109.14,53.84,218.29,107.68,110.61
2177,1115,250,2,201.29,101.38,402.58,202.76,199.82
2178,1117,361,4,137.27,77.71,549.1,310.84,238.26
2179,1117,450,1,270.17,125.82,270.17,125.82,144.35
2180,1118,263,4,131.79,91.97,527.15,367.88,159.27
2181,1118,217,1,107.96,72.54,107.96,72.54,35.42
2182,1120,260,2,24.04,19.81,48.09,39.62,8.47
2183,1120,445,3,209.93,154.14,629.79,462.42,167.37
2184,1120,378,1,169.41,135.04,169.41,135.04,34.37
2185,1120,355,4,323.25,148.39,1293.01,593.56,699.45
2186,1120,489,3,368.41,169.19,1105.24,507.57,597.67
2187,1122,248,4,33.91,25.78,135.62,103.12,32.5
2188,1122,283,1,18.46,13.79,18.46,13.79,4.67
2189,1122,287,4,186.29,83.31,745.18,333.24,411.94
2190,1122,428,3,185.65,139.55,556.96,418.65,138.31
2191,1122,32,3,233.55,110.17,700.64,330.51,370.13
2192,1123,394,4,278.8,153.07,1115.21,612.28,502.93
2193,1123,180,3,205.0,113.57,615.01,340.71,274.3
2194,1123,396,4,34.97,26.24,139.88,104.96,34.92
2195,1124,407,2,258.51,164.07,517.02,328.14,188.88
2196,1124,119,3,95.3,54.47,285.9,163.41,122.49
2197,1125,387,3,257.61,115.57,772.83,346.71,426.12
2198,1125,62,1,227.78,145.88,227.78,145.88,81.9
2199,1126,12,3,248.92,167.47,746.76,502.41,244.35
2200,1126,35,2,199.16,99.54,398.33,199.08,199.25
2201,1126,486,2,127.92,101.73,255.84,203.46,52.38
2202,1126,438,4,424.81,198.47,1699.25,793.88,905.37
2203,1126,51,1,147.17,73.1,147.17,73.1,74.07
2204,1128,98,2,165.31,80.15,330.63,160.3,170.33
2205,1128,411,1,227.82,157.2,227.82,157.2,70.62
2206,1128,375,4,133.82,103.91,535.28,415.64,119.64
2207,1128,170,4,152.1,74.25,608.41,297.0,311.41
2208,1129,174,2,207.22,187.07,414.43,374.14,40.29
2209,1129,283,1,17.3,13.79,17.3,13.79,3.51
2210,1129,26,4,98.88,88.37,395.51,353.48,42.03
2211,1129,160,3,176.9,139.63,530.71,418.89,111.82
2212,1130,392,3,210.09,111.96,630.27,335.88,294.39
2213,1132,38,1,164.32,101.96,164.32,101.96,62.36
2214,1132,111,4,293.81,148.72,1175.25,594.88,580.37
2215,1132,15,1,405.02,188.2,405.02,188.2,216.82
2216,1132,78,3,325.83,193.22,977.48,579.66,397.82
2217,1133,110,1,42.37,22.79,42.37,22.79,19.58
2218,1134,459,4,12.22,7.15,48.9,28.6,20.3
2219,1134,343,4,26.32,11.16,105.28,44.64,60.64
2220,1134,287,1,181.9,83.31,181.9,83.31,98.59
2221,1135,139,3,217.42,109.2,652.27,327.6,324.67
2222,1135,349,3,107.47,47.75,322.41,143.25,179.16
2223,1135,324,2,150.74,67.54,301.48,135.08,166.4
2224,1135,292,2,254.45,100.78,508.91,201.56,307.35
2225,1135,335,1,441.43,190.77,441.43,190.77,250.66
2226,1137,12,2,222.83,167.47,445.66,334.94,110.72
2227,1137,261,4,116.1,58.07,464.41,232.28,232.13
2228,1138,259,3,205.99,101.62,617.96,304.86,313.1
2229,1138,351,1,18.6,9.07,18.6,9.07,9.53
2230,1138,28,4,62.91,32.17,251.64,128.68,122.96
2231,1139,391,3,246.82,127.89,740.45,383.67,356.78
2232,1139,230,4,285.82,144.61,1143.3,578.44,564.86
2233,1139,137,3,141.93,115.97,425.8,347.91,77.89
2234,1139,295,2,65.55,30.26,131.1,60.52,70.58
2235,1140,91,4,64.58,55.87,258.33,223.48,34.85
2236,1141,24,3,59.39,28.32,178.17,84.96,93.21
2237,1141,325,3,20.78,11.07,62.33,33.21,29.12
2238,1141,34,2,389.52,164.51,779.05,329.02,450.03
2239,1141,247,2,213.36,113.06,426.72,226.12,200.6
2240,1141,343,2,26.02,11.16,52.03,22.32,29.71
2241,1142,250,4,188.37,101.38,753.47,405.52,347.95
2242,1142,71,3,128.81,86.86,386.42,260.58,125.84
2243,1142,413,3,183.8,93.09,551.41,279.27,272.14
2244,1143,477,2,47.65,24.19,95.31,48.38,46.93
2245,1143,382,4,13.19,8.42,52.75,33.68,19.07
2246,1143,157,2,107.21,48.65,214.42,97.3,117.12
2247,1143,343,4,26.57,11.16,106.29,44.64,61.65
2248,1152,147,2,209.76,142.3,419.51,284.6,134.91
2249,1152,326,1,182.89,96.95,182.89,96.95,85.94
2250,1156,309,2,359.96,196.33,719.92,392.66,327.26
2251,1157,80,1,157.06,105.68,157.06,105.68,51.38
2252,1157,52,4,185.43,83.88,741.72,335.52,406.2
2253,1158,112,4,74.63,32.88,298.5,131.52,166.98
2254,1159,99,4,73.82,59.96,295.28,239.84,55.44
2255,1159,159,4,162.71,74.42,650.84,297.68,353.16
2256,1159,40,1,264.62,182.11,264.62,182.11,82.51
2257,1159,155,2,178.49,129.97,356.99,259.94,97.05
2258,1162,12,3,239.44,167.47,718.32,502.41,215.91
2259,1163,14,3,135.79,115.7,407.37,347.1,60.27
2260,1163,56,3,282.17,198.92,846.52,596.76,249.76
2261,1165,292,3,257.6,100.78,772.81,302.34,470.47
2262,1165,146,2,37.86,31.13,75.73,62.26,13.47
2263,1165,441,2,102.48,46.34,204.97,92.68,112.29
2264,1165,78,4,336.31,193.22,1345.23,772.88,572.35
2265,1165,112,3,75.5,32.88,226.49,98.64,127.85
2266,1166,365,3,208.56,172.31,625.68,516.93,108.75
2267,1166,292,2,246.67,100.78,493.33,201.56,291.77
2268,1166,125,1,26.5,19.71,26.5,19.71,6.79
2269,1166,7,4,64.11,50.39,256.44,201.56,54.88
2270,1167,84,4,99.68,40.66,398.71,162.64,236.07
2271,1167,362,4,156.66,100.99,626.65,403.96,222.69
2272,1167,41,3,171.86,92.32,515.57,276.96,238.61
2273,1167,203,4,212.82,122.77,851.27,491.08,360.19
2274,1167,416,3,153.67,81.23,461.01,243.69,217.32
2275,1168,293,4,271.75,126.47,1086.98,505.88,581.1
2276,1168,311,1,14.48,8.59,14.48,8.59,5.89
2277,1168,401,1,43.56,24.78,43.56,24.78,18.78
2278,1169,53,4,79.29,36.52,317.18,146.08,171.1
2279,1169,287,2,191.92,83.31,383.85,166.62,217.23
2280,1169,8,1,189.18,105.28,189.18,105.28,83.9
2281,1169,72,1,12.66,6.01,12.66,6.01,6.65
2282,1172,450,4,235.13,125.82,940.54,503.28,437.26
2283,1174,121,4,278.04,118.76,1112.15,475.04,637.11
2284,1174,366,2,117.64,82.35,235.28,164.7,70.58
2285,1174,273,2,155.12,83.87,310.25,167.74,142.51
2286,1174,332,1,139.53,68.56,139.53,68.56,70.97
2287,1174,52,3,188.11,83.88,564.32,251.64,312.68
2288,1175,309,3,411.41,196.33,1234.22,588.99,645.23
2289,1175,66,3,110.29,62.42,330.88,187.26,143.62
2290,1176,153,3,105.82,72.75,317.47,218.25,99.22
2291,1176,184,3,130.88,108.85,392.65,326.55,66.1
2292,1176,159,2,174.25,74.42,348.51,148.84,199.67
2293,1176,194,1,183.12,81.53,183.12,81.53,101.59
2294,1176,2,3,40.95,24.5,122.86,73.5,49.36
2295,1177,17,2,208.59,110.24,417.17,220.48,196.69
2296,1177,22,4,126.93,92.64,507.71,370.56,137.15
2297,1177,244,3,226.75,130.79,680.24,392.37,287.87
2298,1178,289,2,27.03,12.16,54.05,24.32,29.73
2299,1178,186,3,113.42,54.65,340.27,163.95,176.32
2300,1178,12,1,241.66,167.47,241.66,167.47,74.19
2301,1178,281,3,10.15,5.65,30.46,16.95,13.51
2302,1181,494,1,44.44,34.56,44.44,34.56,9.88
2303,1181,469,3,27.73,12.49,83.2,37.47,45.73
2304,1181,400,1,117.02,79.11,117.02,79.11,37.91
2305,1181,476,4,429.55,188.75,1718.22,755.0,963.22
2306,1181,281,3,10.13,5.65,30.39,16.95,13.44
2307,1185,119,1,97.3,54.47,97.3,54.47,42.83
2308,1185,69,3,232.74,106.07,698.21,318.21,380.0
2309,1185,152,4,94.25,55.36,376.98,221.44,155.54
2310,1185,280,3,155.46,86.46,466.39,259.38,207.01
2311,1187,262,4,396.09,162.45,1584.35,649.8,934.55
2312,1187,6,1,164.76,124.31,164.76,124.31,40.45
2313,1188,345,2,227.8,124.39,455.59,248.78,206.81
2314,1188,417,3,120.36,58.54,361.09,175.62,185.47
2315,1188,53,2,89.92,36.52,179.84,73.04,106.8
2316,1188,252,1,182.11,148.92,182.11,148.92,33.19
2317,1192,137,3,155.54,115.97,466.62,347.91,118.71
2318,1192,462,1,369.05,161.3,369.05,161.3,207.75
2319,1192,372,4,134.03,110.28,536.13,441.12,95.01
2320,1193,123,4,383.68,195.69,1534.7,782.76,751.94
2321,1193,447,3,153.49,103.69,460.46,311.07,149.39
2322,1193,263,1,134.86,91.97,134.86,91.97,42.89
2323,1194,144,2,281.84,155.6,563.68,311.2,252.48
2324,1194,335,2,409.33,190.77,818.65,381.54,437.11
2325,1194,413,2,185.26,93.09,370.51,186.18,184.33
2326,1194,315,2,42.28,19.57,84.55,39.14,45.41
2327,1196,391,2,259.81,127.89,519.61,255.78,263.83
2328,1196,91,3,67.26,55.87,201.79,167.61,34.18
2329,1196,339,3,267.34,109.18,802.03,327.54,474.49
2330,1197,362,3,159.8,100.99,479.4,302.97,176.43
2331,1197,244,3,236.75,130.79,710.24,392.37,317.87
2332,1198,317,1,39.63,17.8,39.63,17.8,21.83
2333,1198,51,4,160.79,73.1,643.18,292.4,350.78
2334,1198,426,2,190.08,75.77,380.15,151.54,228.61
2335,1198,136,3,210.44,120.86,631.31,362.58,268.73
2336,1198,178,4,435.44,194.05,1741.77,776.2,965.57
2337,1199,143,4,63.54,57.39,254.14,229.56,24.58
2338,1200,339,3,258.09,109.18,774.27,327.54,446.73
2339,1200,422,3,146.28,71.99,438.84,215.97,222.87
2340,1200,498,2,229.03,139.14,458.06,278.28,179.78
2341,1200,469,2,29.36,12.49,58.72,24.98,33.74
2342,1201,466,3,138.48,81.92,415.43,245.76,169.67
2343,1202,99,3,73.23,59.96,219.69,179.88,39.81
2344,1202,13,4,219.74,134.19,878.97,536.76,342.21
2345,1203,44,1,203.29,104.1,203.29,104.1,99.19
2346,1205,62,2,223.06,145.88,446.13,291.76,154.37
2347,1205,53,3,79.52,36.52,238.57,109.56,129.01
2348,1205,309,1,405.02,196.33,405.02,196.33,208.69
2349,1205,412,4,295.38,135.93,1181.53,543.72,637.81
2350,1205,419,3,153.94,71.51,461.82,214.53,247.29
2351,1207,83,3,341.05,183.47,1023.16,550.41,472.75
2352,1207,32,1,249.45,110.17,249.45,110.17,139.28
2353,1207,408,3,344.75,190.52,1034.24,571.56,462.68
2354,1207,86,4,166.53,115.38,666.11,461.52,204.59
2355,1208,420,4,188.95,117.79,755.8,471.16,284.64
2356,1208,477,4,46.12,24.19,184.47,96.76,87.71
2357,1210,89,2,243.38,162.35,486.75,324.7,162.05
2358,1211,467,4,40.8,30.96,163.21,123.84,39.37
2359,1211,349,4,110.72,47.75,442.87,191.0,251.87
2360,1212,382,3,11.95,8.42,35.85,25.26,10.59
2361,1212,445,2,207.08,154.14,414.16,308.28,105.88
2362,1212,219,2,68.22,39.4,136.44,78.8,57.64
2363,1212,5,2,150.66,124.27,301.33,248.54,52.79
2364,1212,399,2,221.76,179.86,443.51,359.72,83.79
2365,1213,48,3,229.53,110.58,688.6,331.74,356.86
2366,1213,370,3,194.6,123.08,583.81,369.24,214.57
2367,1214,496,4,366.51,146.66,1466.04,586.64,879.4
2368,1214,196,4,298.05,180.42,1192.21,721.68,470.53
2369,1214,377,4,277.76,129.63,1111.04,518.52,592.52
2370,1215,491,1,194.93,146.95,194.93,146.95,47.98
2371,1215,481,3,455.38,193.86,1366.13,581.58,784.55
2372,1215,265,4,254.03,170.59,1016.1,682.36,333.74
2373,1216,376,2,191.59,98.58,383.19,197.16,186.03
2374,1216,11,3,68.62,50.02,205.85,150.06,55.79
2375,1216,397,4,250.64,123.54,1002.55,494.16,508.39
2376,1216,159,3,172.79,74.42,518.37,223.26,295.11
2377,1216,205,3,231.15,115.27,693.46,345.81,347.65
2378,1218,428,2,209.76,139.55,419.52,279.1,140.42
2379,1218,484,4,154.54,78.32,618.17,313.28,304.89
2380,1218,126,3,181.81,93.64,545.43,280.92,264.51
2381,1218,115,4,300.63,197.39,1202.54,789.56,412.98
2382,1218,92,1,322.07,172.02,322.07,172.02,150.05
2383,1219,76,4,13.84,10.95,55.36,43.8,11.56
2384,1219,209,3,274.19,146.59,822.56,439.77,382.79
2385,1219,314,4,35.49,18.13,141.96,72.52,69.44
2386,1219,105,2,123.86,80.98,247.72,161.96,85.76
2387,1220,230,4,293.3,144.61,1173.21,578.44,594.77
2388,1220,421,4,239.91,130.83,959.62,523.32,436.3
2389,1220,124,3,250.69,198.63,752.07,595.89,156.18
2390,1222,337,3,15.34,8.58,46.03,25.74,20.29
2391,1222,150,3,268.27,182.54,804.81,547.62,257.19
2392,1222,153,2,108.33,72.75,216.65,145.5,71.15
2393,1222,451,1,269.12,157.25,269.12,157.25,111.87
2394,1222,219,4,66.67,39.4,266.69,157.6,109.09
2395,1223,475,3,122.32,73.88,366.95,221.64,145.31
2396,1224,179,1,201.26,100.7,201.26,100.7,100.56
2397,1224,208,2,200.58,119.31,401.16,238.62,162.54
2398,1224,136,2,186.53,120.86,373.05,241.72,131.33
2399,1225,440,3,429.09,176.2,1287.28,528.6,758.68
2400,1225,63,2,86.59,39.54,173.17,79.08,94.09
2401,1225,361,1,137.65,77.71,137.65,77.71,59.94
2402,1225,215,3,164.76,70.36,494.27,211.08,283.19
2403,1225,360,1,270.21,156.32,270.21,156.32,113.89
2404,1226,480,4,287.38,156.05,1149.52,624.2,525.32
2405,1226,190,2,36.26,17.97,72.52,35.94,36.58
2406,1226,438,3,457.77,198.47,1373.31,595.41,777.9
2407,1230,381,1,75.67,39.54,75.67,39.54,36.13
2408,1230,297,2,38.28,21.96,76.56,43.92,32.64
2409,1233,16,2,237.31,106.56,474.62,213.12,261.5
2410,1233,350,1,312.62,175.01,312.62,175.01,137.61
2411,1233,150,2,265.11,182.54,530.22,365.08,165.14
2412,1235,463,2,109.58,56.84,219.17,113.68,105.49
2413,1236,169,3,69.29,28.35,207.88,85.05,122.83
2414,1238,199,3,262.79,109.02,788.38,327.06,461.32
2415,1238,132,3,82.98,57.84,248.95,173.52,75.43
2416,1238,76,3,14.16,10.95,42.48,32.85,9.63
2417,1238,250,1,204.5,101.38,204.5,101.38,103.12
2418,1238,347,4,215.17,107.65,860.7,430.6,430.1
2419,1239,16,4,239.46,106.56,957.85,426.24,531.61
2420,1239,402,2,140.44,64.92,280.88,129.84,151.04
2421,1239,175,1,75.14,52.96,75.14,52.96,22.18
2422,1240,193,3,282.48,128.58,847.43,385.74,461.69
2423,1240,60,4,329.21,178.95,1316.82,715.8,601.02
2424,1240,189,4,474.35,186.92,1897.41,747.68,1149.73
2425,1240,267,4,240.81,185.42,963.22,741.68,221.54
2426,1240,126,2,181.62,93.64,363.23,187.28,175.95
2427,1242,461,1,162.51,68.08,162.51,68.08,94.43
