invoice_id,order_id,invoice_date,due_date,amount_due,tax,discount,total_amount,status
1008,1008,2023-02-12 23:00:00,2023-03-24 23:00:00,301.4,57.266,16.35,342.316,partial
1009,1009,2023-02-14 00:00:00,2023-03-20 00:00:00,797.0,151.43,30.33,918.1,paid
1010,1010,2023-02-16 01:00:00,2023-03-25 01:00:00,586.04,111.3476,46.52,650.8676,unpaid
1011,1011,2023-02-13 02:00:00,2023-03-15 02:00:00,641.89,121.95909999999999,41.85,721.9991,unpaid
1012,1012,2023-02-15 03:00:00,2023-03-21 03:00:00,801.96,152.3724,49.77,904.5624,paid
1013,1013,2023-02-14 04:00:00,2023-03-27 04:00:00,408.05,77.5295,1.13,484.4495,unpaid
1014,1014,2023-02-13 05:00:00,2023-03-19 05:00:00,916.79,174.1901,5.64,1085.3401,paid
1015,1015,2023-02-14 06:00:00,2023-03-20 06:00:00,542.37,103.05030000000001,30.47,614.9503,unpaid
1016,1016,2023-02-15 07:00:00,2023-03-27 07:00:00,174.8,33.212,41.03,166.982,partial
1017,1017,2023-02-13 08:00:00,2023-03-18 08:00:00,701.98,133.3762,14.26,821.0962000000001,paid
1018,1018,2023-02-16 09:00:00,2023-03-22 09:00:00,797.4,151.506,11.96,936.9459999999999,paid
1019,1019,2023-02-13 10:00:00,2023-03-18 10:00:00,330.43,62.7817,39.35,353.8617,paid
1020,1020,2023-02-16 11:00:00,2023-03-24 11:00:00,860.04,163.4076,2.82,1020.6275999999999,paid
1021,1021,2023-02-13 12:00:00,2023-03-18 12:00:00,908.02,172.5238,18.47,1062.0738,paid
1022,1022,2023-02-16 13:00:00,2023-03-16 13:00:00,291.37,55.3603,25.29,321.4403,paid
1023,1023,2023-02-15 14:00:00,2023-03-24 14:00:00,983.85,186.9315,28.02,1142.7615,partial
1024,1024,2023-02-15 15:00:00,2023-03-14 15:00:00,157.9,30.001,36.43,151.471,partial
1025,1025,2023-02-15 16:00:00,2023-03-15 16:00:00,217.98,41.416199999999996,17.74,241.65619999999996,unpaid
1026,1026,2023-02-13 17:00:00,2023-03-21 17:00:00,200.54,38.1026,30.63,208.0126,paid
1027,1027,2023-02-15 18:00:00,2023-03-28 18:00:00,896.11,170.2609,29.27,1037.1009,unpaid
1028,1028,2023-02-14 19:00:00,2023-03-14 19:00:00,661.21,125.6299,27.38,759.4599000000001,unpaid
1029,1029,2023-02-15 20:00:00,2023-03-20 20:00:00,169.06,32.1214,32.02,169.1614,partial
1030,1030,2023-02-16 21:00:00,2023-03-27 21:00:00,451.52,85.7888,12.97,524.3388,unpaid
1031,1031,2023-02-16 22:00:00,2023-03-27 22:00:00,622.99,118.3681,4.23,737.1281,partial
1032,1032,2023-02-16 23:00:00,2023-03-18 23:00:00,101.79,19.340100000000003,5.96,115.17010000000002,unpaid
1033,1033,2023-02-14 00:00:00,2023-03-17 00:00:00,884.77,168.1063,11.23,1041.6462999999999,paid
1034,1034,2023-02-15 01:00:00,2023-03-26 01:00:00,807.53,153.4307,25.01,935.9507,unpaid
1035,1035,2023-02-16 02:00:00,2023-03-26 02:00:00,515.1,97.869,42.02,570.9490000000001,partial
1036,1036,2023-02-15 03:00:00,2023-03-29 03:00:00,967.78,183.8782,35.06,1116.5982,partial
1037,1037,2023-02-15 04:00:00,2023-03-25 04:00:00,429.41,81.5879,39.45,471.5479,partial
1038,1038,2023-02-17 05:00:00,2023-03-21 05:00:00,984.43,187.0417,17.55,1153.9217,unpaid
1039,1039,2023-02-17 06:00:00,2023-03-23 06:00:00,674.56,128.16639999999998,20.23,782.4963999999999,unpaid
1040,1040,2023-02-17 07:00:00,2023-03-16 07:00:00,641.98,121.9762,19.68,744.2762000000001,partial
1041,1041,2023-02-14 08:00:00,2023-03-22 08:00:00,182.64,34.7016,9.59,207.75159999999997,paid
1042,1042,2023-02-15 09:00:00,2023-03-23 09:00:00,884.29,168.0151,3.06,1049.2451,paid
1043,1043,2023-02-15 10:00:00,2023-03-25 10:00:00,438.94,83.3986,29.55,492.78860000000003,unpaid
1044,1044,2023-02-14 11:00:00,2023-03-17 11:00:00,178.99,34.0081,49.46,163.53810000000001,unpaid
1045,1045,2023-02-14 12:00:00,2023-03-16 12:00:00,32.36,6.1484,8.34,30.168400000000002,partial
1046,1046,2023-02-14 13:00:00,2023-03-21 13:00:00,568.56,108.0264,2.33,674.2563999999999,unpaid
1047,1047,2023-02-15 14:00:00,2023-03-19 14:00:00,536.85,102.00150000000001,38.98,599.8715,unpaid
1048,1048,2023-02-15 15:00:00,2023-03-19 15:00:00,724.97,137.7443,12.63,850.0843000000001,partial
1049,1049,2023-02-17 16:00:00,2023-03-24 16:00:00,892.45,169.56550000000001,41.48,1020.5355,partial
1050,1050,2023-02-17 17:00:00,2023-03-19 17:00:00,97.82,18.5858,35.2,81.2058,unpaid
1051,1051,2023-02-15 18:00:00,2023-03-18 18:00:00,736.87,140.0053,47.28,829.5953000000001,paid
1052,1052,2023-02-17 19:00:00,2023-03-27 19:00:00,203.66,38.6954,20.45,221.90540000000001,unpaid
1053,1053,2023-02-14 20:00:00,2023-03-19 20:00:00,861.01,163.5919,33.1,991.5019000000001,paid
1054,1054,2023-02-16 21:00:00,2023-03-27 21:00:00,822.68,156.3092,23.24,955.7492,paid
1055,1055,2023-02-17 22:00:00,2023-03-18 22:00:00,549.98,104.4962,31.53,622.9462000000001,paid
1056,1056,2023-02-15 23:00:00,2023-03-29 23:00:00,716.04,136.0476,22.48,829.6075999999999,partial
1057,1057,2023-02-18 00:00:00,2023-03-28 00:00:00,328.06,62.3314,9.43,380.96139999999997,partial
1058,1058,2023-02-18 01:00:00,2023-03-21 01:00:00,481.74,91.5306,25.39,547.8806000000001,partial
1059,1059,2023-02-18 02:00:00,2023-03-19 02:00:00,825.2,156.788,26.43,955.5580000000001,unpaid
1060,1060,2023-02-17 03:00:00,2023-03-17 03:00:00,470.08,89.3152,40.53,518.8652,partial
1061,1061,2023-02-15 04:00:00,2023-03-24 04:00:00,370.64,70.4216,36.78,404.2816,partial
1062,1062,2023-02-16 05:00:00,2023-03-17 05:00:00,504.33,95.8227,33.19,566.9627,unpaid
1063,1063,2023-02-17 06:00:00,2023-03-24 06:00:00,831.68,158.01919999999998,5.67,984.0292,unpaid
1064,1064,2023-02-16 07:00:00,2023-03-25 07:00:00,348.5,66.215,36.03,378.68500000000006,paid
1065,1065,2023-02-16 08:00:00,2023-03-21 08:00:00,190.29,36.1551,25.02,201.4251,unpaid
1066,1066,2023-02-16 09:00:00,2023-03-24 09:00:00,717.77,136.3763,44.7,809.4463,unpaid
1067,1067,2023-02-17 10:00:00,2023-03-24 10:00:00,829.46,157.59740000000002,45.99,941.0674,partial
1068,1068,2023-02-15 11:00:00,2023-03-18 11:00:00,118.62,22.5378,2.76,138.39780000000002,paid
1069,1069,2023-02-16 12:00:00,2023-03-16 12:00:00,255.08,48.4652,41.03,262.51520000000005,paid
1070,1070,2023-02-15 13:00:00,2023-03-16 13:00:00,159.13,30.2347,1.88,187.4847,unpaid
1071,1071,2023-02-15 14:00:00,2023-03-18 14:00:00,360.98,68.5862,18.36,411.2062,partial
1072,1072,2023-02-18 15:00:00,2023-03-20 15:00:00,461.34,87.6546,27.11,521.8846,partial
1073,1073,2023-02-17 16:00:00,2023-03-28 16:00:00,753.85,143.2315,7.41,889.6715,partial
1074,1074,2023-02-17 17:00:00,2023-03-18 17:00:00,658.12,125.0428,37.32,745.8428,partial
1075,1075,2023-02-18 18:00:00,2023-03-27 18:00:00,628.51,119.4169,0.42,747.5069,unpaid
1076,1076,2023-02-18 19:00:00,2023-03-24 19:00:00,365.33,69.4127,8.43,426.3127,partial
1077,1077,2023-02-15 20:00:00,2023-03-24 20:00:00,844.62,160.4778,29.04,976.0578,paid
1078,1078,2023-02-16 21:00:00,2023-03-18 21:00:00,481.86,91.55340000000001,35.72,537.6934,paid
1079,1079,2023-02-17 22:00:00,2023-03-18 22:00:00,979.52,186.1088,45.83,1119.7988,unpaid
1080,1080,2023-02-16 23:00:00,2023-03-27 23:00:00,641.46,121.87740000000001,35.27,728.0674,partial
1081,1081,2023-02-17 00:00:00,2023-03-30 00:00:00,143.74,27.3106,33.59,137.4606,partial
1082,1082,2023-02-19 01:00:00,2023-03-21 01:00:00,682.65,129.7035,19.72,792.6334999999999,partial
1083,1083,2023-02-17 02:00:00,2023-03-18 02:00:00,338.6,64.334,0.06,402.874,partial
1084,1084,2023-02-16 03:00:00,2023-03-22 03:00:00,692.6,131.594,6.01,818.184,unpaid
1085,1085,2023-02-19 04:00:00,2023-03-23 04:00:00,88.25,16.767500000000002,26.73,78.2875,partial
1086,1086,2023-02-17 05:00:00,2023-03-29 05:00:00,191.38,36.3622,33.76,193.9822,unpaid
1087,1087,2023-02-19 06:00:00,2023-03-25 06:00:00,858.62,163.1378,20.87,1000.8878,partial
1088,1088,2023-02-16 07:00:00,2023-03-31 07:00:00,242.64,46.1016,36.53,252.2116,partial
1089,1089,2023-02-16 08:00:00,2023-03-22 08:00:00,840.3,159.65699999999998,26.09,973.8669999999998,paid
1090,1090,2023-02-17 09:00:00,2023-03-19 09:00:00,293.69,55.8011,3.71,345.78110000000004,unpaid
1091,1091,2023-02-19 10:00:00,2023-03-28 10:00:00,650.02,123.5038,9.6,763.9237999999999,paid
1092,1092,2023-02-17 11:00:00,2023-03-21 11:00:00,700.27,133.0513,42.0,791.3213,unpaid
1093,1093,2023-02-17 12:00:00,2023-03-20 12:00:00,522.4,99.256,36.25,585.406,partial
1094,1094,2023-02-19 13:00:00,2023-03-31 13:00:00,319.2,60.647999999999996,44.74,335.10799999999995,partial
1095,1095,2023-02-17 14:00:00,2023-03-21 14:00:00,228.39,43.394099999999995,5.88,265.90409999999997,unpaid
1096,1096,2023-02-16 15:00:00,2023-03-24 15:00:00,52.53,9.9807,49.51,13.000700000000002,paid
1097,1097,2023-02-19 16:00:00,2023-03-24 16:00:00,317.87,60.3953,10.47,367.7953,unpaid
1098,1098,2023-02-19 17:00:00,2023-03-22 17:00:00,660.1,125.41900000000001,0.59,784.929,unpaid
1099,1099,2023-02-19 18:00:00,2023-03-17 18:00:00,939.54,178.5126,49.87,1068.1826,partial
1100,1100,2023-02-19 19:00:00,2023-03-24 19:00:00,873.78,166.0182,14.05,1025.7482,paid
1101,1101,2023-02-17 20:00:00,2023-03-24 20:00:00,770.74,146.44060000000002,33.4,883.7806,unpaid
1102,1102,2023-02-17 21:00:00,2023-03-18 21:00:00,792.68,150.6092,8.83,934.4591999999999,paid
1103,1103,2023-02-16 22:00:00,2023-03-20 22:00:00,671.69,127.62110000000001,29.01,770.3011000000001,paid
1104,1104,2023-02-18 23:00:00,2023-03-28 23:00:00,275.08,52.2652,45.2,282.1452,unpaid
1105,1105,2023-02-19 00:00:00,2023-03-19 00:00:00,909.05,172.71949999999998,16.01,1065.7595,paid
1106,1106,2023-02-17 01:00:00,2023-03-21 01:00:00,677.32,128.69080000000002,33.51,772.5008,partial
1107,1107,2023-02-19 02:00:00,2023-03-29 02:00:00,569.23,108.1537,9.4,667.9837,partial
1108,1108,2023-02-17 03:00:00,2023-03-30 03:00:00,128.77,24.466300000000004,31.24,121.99630000000003,partial
1109,1109,2023-02-18 04:00:00,2023-03-30 04:00:00,458.11,87.04090000000001,16.82,528.3308999999999,partial
1110,1110,2023-02-20 05:00:00,2023-03-27 05:00:00,471.15,89.5185,10.56,550.1085,paid
1111,1111,2023-02-20 06:00:00,2023-03-24 06:00:00,867.27,164.7813,15.66,1016.3913000000001,partial
1112,1112,2023-02-18 07:00:00,2023-03-26 07:00:00,555.72,105.58680000000001,8.94,652.3668,unpaid
1113,1113,2023-02-20 08:00:00,2023-03-31 08:00:00,392.79,74.6301,45.1,422.3201,partial
1114,1114,2023-02-20 09:00:00,2023-03-31 09:00:00,977.26,185.6794,19.86,1143.0794,unpaid
1115,1115,2023-02-19 10:00:00,2023-03-25 10:00:00,128.51,24.4169,12.26,140.6669,unpaid
1116,1116,2023-02-18 11:00:00,2023-04-01 11:00:00,434.1,82.479,22.42,494.15900000000005,partial
1117,1117,2023-02-19 12:00:00,2023-03-29 12:00:00,61.18,11.6242,16.03,56.77419999999999,partial
1118,1118,2023-02-19 13:00:00,2023-03-26 13:00:00,745.11,141.5709,37.22,849.4609,paid
1119,1119,2023-02-20 14:00:00,2023-03-25 14:00:00,919.72,174.7468,48.56,1045.9068000000002,unpaid
1120,1120,2023-02-20 15:00:00,2023-03-19 15:00:00,294.44,55.9436,21.9,328.4836,partial
1121,1121,2023-02-18 16:00:00,2023-03-24 16:00:00,861.17,163.6223,43.05,981.7423000000001,paid
1122,1122,2023-02-20 17:00:00,2023-03-19 17:00:00,306.37,58.210300000000004,28.29,336.2903,partial
1123,1123,2023-02-20 18:00:00,2023-03-30 18:00:00,912.55,173.3845,7.86,1078.0745,partial
1124,1124,2023-02-18 19:00:00,2023-03-29 19:00:00,758.88,144.1872,34.53,868.5372,partial
1125,1125,2023-02-20 20:00:00,2023-03-28 20:00:00,808.81,153.6739,25.67,936.8139,unpaid
1126,1126,2023-02-19 21:00:00,2023-03-19 21:00:00,37.65,7.1535,32.53,12.273499999999999,partial
1127,1127,2023-02-18 22:00:00,2023-04-01 22:00:00,963.55,183.0745,44.48,1102.1444999999999,paid
1128,1128,2023-02-20 23:00:00,2023-03-21 23:00:00,732.14,139.1066,22.02,849.2266,partial
1129,1129,2023-02-18 00:00:00,2023-03-19 00:00:00,318.66,60.54540000000001,45.06,334.14540000000005,partial
1130,1130,2023-02-19 01:00:00,2023-04-02 01:00:00,832.81,158.2339,37.53,953.5138999999999,paid
1131,1131,2023-02-19 02:00:00,2023-03-23 02:00:00,295.89,56.2191,24.43,327.6791,paid
1132,1132,2023-02-18 03:00:00,2023-03-24 03:00:00,875.3,166.307,30.16,1011.447,unpaid
1133,1133,2023-02-21 04:00:00,2023-03-27 04:00:00,130.33,24.762700000000002,16.28,138.8127,unpaid
1134,1134,2023-02-21 05:00:00,2023-03-28 05:00:00,709.61,134.8259,49.18,795.2559,unpaid
1135,1135,2023-02-19 06:00:00,2023-03-26 06:00:00,549.88,104.4772,33.37,620.9872,unpaid
1136,1136,2023-02-19 07:00:00,2023-03-20 07:00:00,114.6,21.774,2.19,134.184,paid
1137,1137,2023-02-21 08:00:00,2023-03-19 08:00:00,257.06,48.8414,16.33,289.57140000000004,partial
1138,1138,2023-02-21 09:00:00,2023-03-20 09:00:00,32.16,6.110399999999999,31.17,7.100399999999993,partial
1139,1139,2023-02-20 10:00:00,2023-03-25 10:00:00,479.39,91.08409999999999,2.82,567.6541,partial
1140,1140,2023-02-19 11:00:00,2023-03-22 11:00:00,315.24,59.8956,1.19,373.9456,unpaid
1141,1141,2023-02-19 12:00:00,2023-03-28 12:00:00,606.39,115.2141,22.5,699.1041,paid
1142,1142,2023-02-18 13:00:00,2023-03-23 13:00:00,311.29,59.145100000000006,16.63,353.80510000000004,paid
1143,1143,2023-02-20 14:00:00,2023-03-30 14:00:00,313.92,59.644800000000004,21.91,351.65479999999997,paid
1144,1144,2023-02-21 15:00:00,2023-03-25 15:00:00,748.33,142.1827,13.13,877.3827,partial
1145,1145,2023-02-20 16:00:00,2023-03-21 16:00:00,67.18,12.7642,8.24,71.70420000000001,unpaid
1146,1146,2023-02-21 17:00:00,2023-03-28 17:00:00,904.84,171.9196,34.46,1042.2996,paid
1147,1147,2023-02-21 18:00:00,2023-03-20 18:00:00,855.22,162.4918,25.73,991.9818,unpaid
1148,1148,2023-02-20 19:00:00,2023-03-31 19:00:00,674.45,128.1455,10.01,792.5855,paid
1149,1149,2023-02-19 20:00:00,2023-03-25 20:00:00,601.36,114.25840000000001,15.98,699.6384,unpaid
1150,1150,2023-02-21 21:00:00,2023-03-23 21:00:00,894.46,169.94740000000002,29.59,1034.8174000000001,paid
1151,1151,2023-02-20 22:00:00,2023-04-01 22:00:00,201.62,38.3078,3.61,236.31779999999998,unpaid
1152,1152,2023-02-18 23:00:00,2023-04-02 23:00:00,97.39,18.5041,7.37,108.5241,paid
1153,1153,2023-02-21 00:00:00,2023-03-20 00:00:00,254.72,48.3968,3.66,299.4568,paid
1154,1154,2023-02-19 01:00:00,2023-03-20 01:00:00,798.69,151.7511,40.62,909.8211,unpaid
1155,1155,2023-02-22 02:00:00,2023-03-28 02:00:00,53.98,10.2562,37.62,26.6162,unpaid
1156,1156,2023-02-21 03:00:00,2023-03-24 03:00:00,591.15,112.3185,37.67,665.7985,partial
1157,1157,2023-02-21 04:00:00,2023-03-20 04:00:00,995.53,189.1507,35.82,1148.8607,unpaid
1158,1158,2023-02-19 05:00:00,2023-03-26 05:00:00,858.58,163.1302,33.47,988.2402,paid
1159,1159,2023-02-21 06:00:00,2023-03-28 06:00:00,531.02,100.8938,23.85,608.0638,paid
1160,1160,2023-02-21 07:00:00,2023-03-30 07:00:00,82.37,15.650300000000001,32.11,65.9103,unpaid
1161,1161,2023-02-22 08:00:00,2023-03-20 08:00:00,834.75,158.6025,1.92,991.4325,partial
1162,1162,2023-02-21 09:00:00,2023-03-29 09:00:00,607.0,115.33,31.07,691.26,unpaid
1163,1163,2023-02-20 10:00:00,2023-04-02 10:00:00,132.63,25.1997,38.89,118.9397,paid
1164,1164,2023-02-19 11:00:00,2023-04-01 11:00:00,111.98,21.2762,25.02,108.23620000000001,paid
1165,1165,2023-02-21 12:00:00,2023-03-23 12:00:00,911.43,173.1717,17.88,1066.7216999999998,partial
1166,1166,2023-02-19 13:00:00,2023-04-02 13:00:00,675.82,128.4058,13.87,790.3558,unpaid
1167,1167,2023-02-19 14:00:00,2023-03-22 14:00:00,832.7,158.21300000000002,32.14,958.773,paid
1168,1168,2023-02-19 15:00:00,2023-03-24 15:00:00,881.4,167.466,34.64,1014.226,paid
1169,1169,2023-02-21 16:00:00,2023-03-26 16:00:00,580.34,110.2646,43.55,647.0546,paid
1170,1170,2023-02-21 17:00:00,2023-03-27 17:00:00,527.1,100.149,17.12,610.129,unpaid
1171,1171,2023-02-19 18:00:00,2023-04-01 18:00:00,441.82,83.9458,38.49,487.2758,unpaid
1172,1172,2023-02-20 19:00:00,2023-03-21 19:00:00,330.61,62.815900000000006,28.07,365.3559,partial
1173,1173,2023-02-19 20:00:00,2023-03-26 20:00:00,445.9,84.721,44.14,486.481,paid
1174,1174,2023-02-20 21:00:00,2023-04-02 21:00:00,778.4,147.896,26.39,899.906,paid
1175,1175,2023-02-19 22:00:00,2023-04-02 22:00:00,609.88,115.8772,25.88,699.8772,partial
1176,1176,2023-02-22 23:00:00,2023-03-20 23:00:00,894.67,169.9873,28.89,1035.7672999999998,paid
1177,1177,2023-02-20 00:00:00,2023-03-27 00:00:00,454.51,86.3569,37.47,503.39689999999996,partial
1178,1178,2023-02-20 01:00:00,2023-03-28 01:00:00,614.95,116.8405,48.23,683.5605,partial
1179,1179,2023-02-22 02:00:00,2023-03-22 02:00:00,638.68,121.3492,3.68,756.3492,paid
1180,1180,2023-02-21 03:00:00,2023-03-29 03:00:00,599.86,113.9734,2.67,711.1634,unpaid
1181,1181,2023-02-23 04:00:00,2023-03-21 04:00:00,708.58,134.6302,46.88,796.3302,unpaid
1182,1182,2023-02-21 05:00:00,2023-04-02 05:00:00,252.68,48.0092,26.49,274.1992,unpaid
1183,1183,2023-02-23 06:00:00,2023-03-26 06:00:00,522.12,99.2028,30.75,590.5728,unpaid
1184,1184,2023-02-20 07:00:00,2023-03-21 07:00:00,122.14,23.2066,24.12,121.22659999999999,paid
1185,1185,2023-02-22 08:00:00,2023-03-23 08:00:00,396.82,75.3958,4.68,467.5358,partial
1186,1186,2023-02-22 09:00:00,2023-03-31 09:00:00,497.91,94.6029,38.4,554.1129000000001,partial
1187,1187,2023-02-21 10:00:00,2023-03-26 10:00:00,659.18,125.24419999999999,37.36,747.0641999999999,paid
1188,1188,2023-02-22 11:00:00,2023-03-23 11:00:00,951.52,180.7888,15.59,1116.7188,unpaid
1189,1189,2023-02-21 12:00:00,2023-03-28 12:00:00,608.64,115.6416,15.31,708.9716000000001,partial
1190,1190,2023-02-21 13:00:00,2023-03-25 13:00:00,748.72,142.2568,41.89,849.0868,paid
1191,1191,2023-02-23 14:00:00,2023-03-22 14:00:00,516.14,98.0666,3.62,610.5866,paid
1192,1192,2023-02-21 15:00:00,2023-03-24 15:00:00,641.42,121.8698,44.06,719.2298000000001,unpaid
1193,1193,2023-02-23 16:00:00,2023-03-29 16:00:00,89.51,17.0069,12.83,93.68690000000001,paid
1194,1194,2023-02-22 17:00:00,2023-03-24 17:00:00,269.3,51.167,29.65,290.817,partial
1195,1195,2023-02-21 18:00:00,2023-03-30 18:00:00,374.62,71.1778,46.8,398.9978,partial
1196,1196,2023-02-21 19:00:00,2023-03-30 19:00:00,483.04,91.7776,33.91,540.9076000000001,paid
1197,1197,2023-02-20 20:00:00,2023-03-28 20:00:00,64.74,12.3006,20.72,56.3206,partial
1198,1198,2023-02-21 21:00:00,2023-03-25 21:00:00,157.22,29.8718,34.48,152.61180000000002,paid
1199,1199,2023-02-21 22:00:00,2023-03-31 22:00:00,291.28,55.343199999999996,17.2,329.4232,partial
1200,1200,2023-02-20 23:00:00,2023-03-31 23:00:00,972.1,184.699,13.86,1142.939,unpaid
1201,1201,2023-02-21 00:00:00,2023-03-31 00:00:00,344.72,65.49680000000001,49.83,360.38680000000005,partial
1202,1202,2023-02-23 01:00:00,2023-04-03 01:00:00,492.4,93.556,37.54,548.416,unpaid
1203,1203,2023-02-22 02:00:00,2023-04-03 02:00:00,212.18,40.3142,32.24,220.2542,unpaid
1204,1204,2023-02-23 03:00:00,2023-04-04 03:00:00,618.56,117.5264,17.76,718.3263999999999,paid
1205,1205,2023-02-23 04:00:00,2023-04-05 04:00:00,295.07,56.0633,2.46,348.6733,unpaid
1206,1206,2023-02-21 05:00:00,2023-03-22 05:00:00,222.85,42.341499999999996,1.55,263.6415,partial
1207,1207,2023-02-24 06:00:00,2023-03-28 06:00:00,526.24,99.9856,27.71,598.5156,partial
1208,1208,2023-02-23 07:00:00,2023-03-24 07:00:00,25.4,4.826,38.1,-7.874000000000002,unpaid
1209,1209,2023-02-24 08:00:00,2023-03-31 08:00:00,27.51,5.2269000000000005,26.87,5.866900000000005,paid
1210,1210,2023-02-22 09:00:00,2023-03-29 09:00:00,234.69,44.5911,42.04,237.2411,unpaid
1211,1211,2023-02-21 10:00:00,2023-04-04 10:00:00,55.99,10.6381,1.67,64.9581,partial
1212,1212,2023-02-22 11:00:00,2023-04-02 11:00:00,125.87,23.915300000000002,18.34,131.4453,partial
1213,1213,2023-02-22 12:00:00,2023-03-24 12:00:00,352.08,66.8952,11.85,407.12519999999995,unpaid
1214,1214,2023-02-21 13:00:00,2023-03-22 13:00:00,806.53,153.2407,22.36,937.4107,unpaid
1215,1215,2023-02-22 14:00:00,2023-03-26 14:00:00,580.61,110.3159,3.62,687.3059,unpaid
1216,1216,2023-02-21 15:00:00,2023-03-23 15:00:00,522.41,99.25789999999999,47.71,573.9578999999999,partial
1217,1217,2023-02-24 16:00:00,2023-04-01 16:00:00,307.62,58.4478,11.16,354.9078,partial
1218,1218,2023-02-22 17:00:00,2023-03-25 17:00:00,933.12,177.2928,46.12,1064.2928000000002,partial
1219,1219,2023-02-21 18:00:00,2023-03-22 18:00:00,409.07,77.7233,21.29,465.50329999999997,paid
1220,1220,2023-02-23 19:00:00,2023-03-30 19:00:00,105.35,20.0165,49.28,76.0865,partial
1221,1221,2023-02-22 20:00:00,2023-03-27 20:00:00,624.73,118.6987,27.7,715.7287,partial
1222,1222,2023-02-24 21:00:00,2023-03-29 21:00:00,131.56,24.9964,46.54,110.0164,paid
1223,1223,2023-02-21 22:00:00,2023-04-01 22:00:00,358.32,68.0808,0.27,426.1308,paid
1224,1224,2023-02-22 23:00:00,2023-03-25 23:00:00,517.26,98.2794,37.41,578.1294,paid
1225,1225,2023-02-23 00:00:00,2023-03-31 00:00:00,876.74,166.5806,45.15,998.1706,paid
1226,1226,2023-02-23 01:00:00,2023-03-24 01:00:00,503.68,95.6992,6.99,592.3892,paid
1227,1227,2023-02-25 02:00:00,2023-03-31 02:00:00,708.21,134.5599,4.81,837.9599000000001,paid
1228,1228,2023-02-22 03:00:00,2023-04-03 03:00:00,992.96,188.66240000000002,21.23,1160.3924,unpaid
1229,1229,2023-02-24 04:00:00,2023-03-27 04:00:00,148.86,28.283400000000004,46.68,130.4634,unpaid
1230,1230,2023-02-24 05:00:00,2023-04-04 05:00:00,289.24,54.955600000000004,27.12,317.0756,unpaid
1231,1231,2023-02-24 06:00:00,2023-03-28 06:00:00,406.68,77.2692,26.37,457.5792,unpaid
1232,1232,2023-02-22 07:00:00,2023-03-25 07:00:00,433.39,82.3441,7.06,508.6741,partial
1233,1233,2023-02-24 08:00:00,2023-03-26 08:00:00,422.8,80.33200000000001,0.04,503.092,paid
1234,1234,2023-02-25 09:00:00,2023-03-28 09:00:00,909.46,172.7974,40.51,1041.7474,partial
1235,1235,2023-02-22 10:00:00,2023-03-29 10:00:00,719.75,136.7525,4.38,852.1225000000001,paid
1236,1236,2023-02-23 11:00:00,2023-03-23 11:00:00,615.75,116.9925,31.69,701.0525,paid
1237,1237,2023-02-25 12:00:00,2023-03-29 12:00:00,323.19,61.4061,45.73,338.86609999999996,partial
1238,1238,2023-02-23 13:00:00,2023-03-23 13:00:00,827.31,157.1889,10.43,974.0689,unpaid
1239,1239,2023-02-24 14:00:00,2023-03-27 14:00:00,955.96,181.63240000000002,33.26,1104.3324,partial
1240,1240,2023-02-25 15:00:00,2023-03-28 15:00:00,824.77,156.7063,3.93,977.5463000000001,partial
1241,1241,2023-02-22 16:00:00,2023-04-04 16:00:00,21.53,4.0907,30.19,-4.569300000000002,paid
1242,1242,2023-02-25 17:00:00,2023-03-24 17:00:00,643.67,122.29729999999999,8.2,757.7672999999999,paid
1243,1243,2023-02-23 18:00:00,2023-04-06 18:00:00,70.11,13.3209,36.8,46.6309,paid
1244,1244,2023-02-22 19:00:00,2023-04-06 19:00:00,272.46,51.767399999999995,15.06,309.1674,unpaid
1245,1245,2023-02-25 20:00:00,2023-04-04 20:00:00,78.33,14.8827,23.17,70.0427,partial
1246,1246,2023-02-25 21:00:00,2023-04-01 21:00:00,611.72,116.22680000000001,29.97,697.9768,partial
1247,1247,2023-02-25 22:00:00,2023-03-31 22:00:00,692.86,131.6434,8.56,815.9434000000001,unpaid
1248,1248,2023-02-25 23:00:00,2023-04-05 23:00:00,132.2,25.118,37.08,120.23799999999999,partial
1249,1249,2023-02-23 00:00:00,2023-04-02 00:00:00,396.16,75.27040000000001,15.13,456.3004,partial
1250,1250,2023-02-24 01:00:00,2023-03-29 01:00:00,467.11,88.7509,33.12,522.7409,paid
1251,1251,2023-02-26 02:00:00,2023-03-30 02:00:00,381.67,72.5173,7.91,446.2773,unpaid
1252,1252,2023-02-23 03:00:00,2023-04-06 03:00:00,138.6,26.334,34.41,130.524,paid
1253,1253,2023-02-24 04:00:00,2023-04-07 04:00:00,430.57,81.8083,6.41,505.96829999999994,unpaid
1254,1254,2023-02-26 05:00:00,2023-04-02 05:00:00,756.15,143.6685,21.27,878.5485,paid
1255,1255,2023-02-24 06:00:00,2023-04-07 06:00:00,89.59,17.022100000000002,12.36,94.2521,partial
1256,1256,2023-02-24 07:00:00,2023-03-31 07:00:00,98.58,18.7302,37.42,79.8902,unpaid
1257,1257,2023-02-23 08:00:00,2023-04-03 08:00:00,367.68,69.8592,13.1,424.43919999999997,unpaid
1258,1258,2023-02-24 09:00:00,2023-04-07 09:00:00,942.89,179.1491,44.09,1077.9491,paid
1259,1259,2023-02-23 10:00:00,2023-04-05 10:00:00,675.2,128.288,44.59,758.898,unpaid
