gl_id,account_id,transaction_date,amount
3127,4000,2023-03-09 03:00:00,258.9149
3128,2000,2023-03-09 03:00:00,258.9149
3129,4000,2023-03-10 04:00:00,405.5027
3130,2000,2023-03-10 04:00:00,405.5027
3131,4000,2023-03-08 05:00:00,454.3398
3132,2000,2023-03-08 05:00:00,454.3398
3133,4000,2023-03-10 06:00:00,60.7989
3134,2000,2023-03-10 06:00:00,60.7989
3135,4000,2023-03-09 07:00:00,902.2718000000001
3136,2000,2023-03-09 07:00:00,902.2718000000001
3137,4000,2023-03-08 08:00:00,487.06230000000005
3138,2000,2023-03-08 08:00:00,487.06230000000005
3139,4000,2023-03-09 09:00:00,954.1006
3140,2000,2023-03-09 09:00:00,954.1006
3141,4000,2023-03-11 10:00:00,993.6946
3142,2000,2023-03-11 10:00:00,993.6946
3143,4000,2023-03-08 11:00:00,250.28249999999997
3144,2000,2023-03-08 11:00:00,250.28249999999997
3145,4000,2023-03-08 12:00:00,753.7699000000001
3146,2000,2023-03-08 12:00:00,753.7699000000001
3147,4000,2023-03-10 13:00:00,540.2896000000001
3148,2000,2023-03-10 13:00:00,540.2896000000001
3149,4000,2023-03-08 14:00:00,1008.5745000000001
3150,2000,2023-03-08 14:00:00,1008.5745000000001
3151,4000,2023-03-09 15:00:00,262.9017
3152,2000,2023-03-09 15:00:00,262.9017
3153,4000,2023-03-10 16:00:00,783.7894
3154,2000,2023-03-10 16:00:00,783.7894
3155,4000,2023-03-11 17:00:00,703.3040000000001
3156,2000,2023-03-11 17:00:00,703.3040000000001
3157,4000,2023-03-09 18:00:00,349.69599999999997
3158,2000,2023-03-09 18:00:00,349.69599999999997
3159,4000,2023-03-11 19:00:00,158.8053
3160,2000,2023-03-11 19:00:00,158.8053
3161,4000,2023-03-11 20:00:00,768.0559
3162,2000,2023-03-11 20:00:00,768.0559
3163,4000,2023-03-11 21:00:00,878.0677000000001
3164,2000,2023-03-11 21:00:00,878.0677000000001
3165,4000,2023-03-08 22:00:00,381.1889
3166,2000,2023-03-08 22:00:00,381.1889
3167,4000,2023-03-09 23:00:00,770.5286000000001
3168,2000,2023-03-09 23:00:00,770.5286000000001
3169,4000,2023-03-10 00:00:00,450.4537
3170,2000,2023-03-10 00:00:00,450.4537
3171,4000,2023-03-09 01:00:00,822.4986000000001
3172,2000,2023-03-09 01:00:00,822.4986000000001
3173,4000,2023-03-11 02:00:00,208.59369999999998
3174,2000,2023-03-11 02:00:00,208.59369999999998
3175,4000,2023-03-12 03:00:00,1025.4878999999999
3176,2000,2023-03-12 03:00:00,1025.4878999999999
3177,4000,2023-03-10 04:00:00,356.3754
3178,2000,2023-03-10 04:00:00,356.3754
3179,4000,2023-03-09 05:00:00,408.5017
3180,2000,2023-03-09 05:00:00,408.5017
3181,4000,2023-03-12 06:00:00,48.41670000000001
3182,2000,2023-03-12 06:00:00,48.41670000000001
3183,4000,2023-03-11 07:00:00,131.6732
3184,2000,2023-03-11 07:00:00,131.6732
3185,4000,2023-03-11 08:00:00,596.1025999999999
3186,2000,2023-03-11 08:00:00,596.1025999999999
3187,4000,2023-03-12 09:00:00,287.0656
3188,2000,2023-03-12 09:00:00,287.0656
3189,4000,2023-03-11 10:00:00,971.5163
3190,2000,2023-03-11 10:00:00,971.5163
3191,4000,2023-03-10 11:00:00,-4.334000000000003
3192,2000,2023-03-10 11:00:00,-4.334000000000003
3193,4000,2023-03-10 12:00:00,461.7469
3194,2000,2023-03-10 12:00:00,461.7469
3195,4000,2023-03-10 13:00:00,407.66400000000004
3196,2000,2023-03-10 13:00:00,407.66400000000004
3197,4000,2023-03-11 14:00:00,24.2986
3198,2000,2023-03-11 14:00:00,24.2986
3199,4000,2023-03-10 15:00:00,139.5972
3200,2000,2023-03-10 15:00:00,139.5972
3201,4000,2023-03-09 16:00:00,465.3803
3202,2000,2023-03-09 16:00:00,465.3803
3203,4000,2023-03-10 17:00:00,549.1719
3204,2000,2023-03-10 17:00:00,549.1719
3205,4000,2023-03-10 18:00:00,475.838
3206,2000,2023-03-10 18:00:00,475.838
3207,4000,2023-03-11 19:00:00,640.6108
3208,2000,2023-03-11 19:00:00,640.6108
3209,4000,2023-03-10 20:00:00,677.7837
3210,2000,2023-03-10 20:00:00,677.7837
3211,4000,2023-03-12 21:00:00,5.158700000000003
3212,2000,2023-03-12 21:00:00,5.158700000000003
3213,4000,2023-03-09 22:00:00,555.0939000000001
3214,2000,2023-03-09 22:00:00,555.0939000000001
3215,4000,2023-03-11 23:00:00,1122.6937
3216,2000,2023-03-11 23:00:00,1122.6937
3217,4000,2023-03-10 00:00:00,591.9735
3218,2000,2023-03-10 00:00:00,591.9735
3219,4000,2023-03-13 01:00:00,775.4281000000001
3220,2000,2023-03-13 01:00:00,775.4281000000001
3221,4000,2023-03-12 02:00:00,362.5197
3222,2000,2023-03-12 02:00:00,362.5197
3223,4000,2023-03-12 03:00:00,911.1668999999999
3224,2000,2023-03-12 03:00:00,911.1668999999999
3225,4000,2023-03-11 04:00:00,876.4874
3226,2000,2023-03-11 04:00:00,876.4874
3227,4000,2023-03-10 05:00:00,598.5653000000001
3228,2000,2023-03-10 05:00:00,598.5653000000001
3229,4000,2023-03-13 06:00:00,1141.6130999999998
3230,2000,2023-03-13 06:00:00,1141.6130999999998
3231,4000,2023-03-13 07:00:00,156.1976
3232,2000,2023-03-13 07:00:00,156.1976
3233,4000,2023-03-12 08:00:00,7.005899999999997
3234,2000,2023-03-12 08:00:00,7.005899999999997
3235,4000,2023-03-11 09:00:00,909.8543999999999
3236,2000,2023-03-11 09:00:00,909.8543999999999
3237,4000,2023-03-12 10:00:00,956.5119
3238,2000,2023-03-12 10:00:00,956.5119
3239,4000,2023-03-12 11:00:00,137.49200000000002
3240,2000,2023-03-12 11:00:00,137.49200000000002
3241,4000,2023-03-12 12:00:00,319.0213
3242,2000,2023-03-12 12:00:00,319.0213
3243,4000,2023-03-12 13:00:00,12.818000000000001
3244,2000,2023-03-12 13:00:00,12.818000000000001
3245,4000,2023-03-13 14:00:00,359.95360000000005
3246,2000,2023-03-13 14:00:00,359.95360000000005
3247,4000,2023-03-13 15:00:00,892.6891999999999
3248,2000,2023-03-13 15:00:00,892.6891999999999
3249,4000,2023-03-12 16:00:00,613.6840000000001
3250,2000,2023-03-12 16:00:00,613.6840000000001
3251,4000,2023-03-12 17:00:00,429.7347
3252,2000,2023-03-12 17:00:00,429.7347
3253,4000,2023-03-11 18:00:00,450.967
3254,2000,2023-03-11 18:00:00,450.967
3255,4000,2023-03-12 19:00:00,-21.2973
3256,2000,2023-03-12 19:00:00,-21.2973
3257,4000,2023-03-13 20:00:00,330.052
3258,2000,2023-03-13 20:00:00,330.052
3259,4000,2023-03-10 21:00:00,766.0207
3260,2000,2023-03-10 21:00:00,766.0207
3261,4000,2023-03-13 22:00:00,1120.9849
3262,2000,2023-03-13 22:00:00,1120.9849
3263,4000,2023-03-11 23:00:00,981.2128
3264,2000,2023-03-11 23:00:00,981.2128
3265,4000,2023-03-14 00:00:00,2.7627999999999986
3266,2000,2023-03-14 00:00:00,2.7627999999999986
3267,4000,2023-03-11 01:00:00,1053.0221
3268,2000,2023-03-11 01:00:00,1053.0221
3269,4000,2023-03-13 02:00:00,903.0906999999999
3270,2000,2023-03-13 02:00:00,903.0906999999999
3271,4000,2023-03-11 03:00:00,930.6963000000001
3272,2000,2023-03-11 03:00:00,930.6963000000001
3273,4000,2023-03-13 04:00:00,538.1096
3274,2000,2023-03-13 04:00:00,538.1096
3275,4000,2023-03-13 05:00:00,439.76950000000005
3276,2000,2023-03-13 05:00:00,439.76950000000005
3277,4000,2023-03-14 06:00:00,350.1134
3278,2000,2023-03-14 06:00:00,350.1134
3279,4000,2023-03-14 07:00:00,86.0222
3280,2000,2023-03-14 07:00:00,86.0222
3281,4000,2023-03-14 08:00:00,283.9573
3282,2000,2023-03-14 08:00:00,283.9573
3283,4000,2023-03-12 09:00:00,276.20730000000003
3284,2000,2023-03-12 09:00:00,276.20730000000003
3285,4000,2023-03-14 10:00:00,556.096
3286,2000,2023-03-14 10:00:00,556.096
3287,4000,2023-03-12 11:00:00,876.775
3288,2000,2023-03-12 11:00:00,876.775
3289,4000,2023-03-14 12:00:00,528.8027000000001
3290,2000,2023-03-14 12:00:00,528.8027000000001
3291,4000,2023-03-13 13:00:00,90.1511
3292,2000,2023-03-13 13:00:00,90.1511
3293,4000,2023-03-12 14:00:00,1125.5797
3294,2000,2023-03-12 14:00:00,1125.5797
3295,4000,2023-03-11 15:00:00,1077.1553000000001
3296,2000,2023-03-11 15:00:00,1077.1553000000001
3297,4000,2023-03-12 16:00:00,923.4431000000001
3298,2000,2023-03-12 16:00:00,923.4431000000001
3299,4000,2023-03-12 17:00:00,1167.275
3300,2000,2023-03-12 17:00:00,1167.275
3301,4000,2023-03-11 18:00:00,632.0621
3302,2000,2023-03-11 18:00:00,632.0621
3303,4000,2023-03-12 19:00:00,1105.3869
3304,2000,2023-03-12 19:00:00,1105.3869
3305,4000,2023-03-13 20:00:00,106.8071
3306,2000,2023-03-13 20:00:00,106.8071
3307,4000,2023-03-14 21:00:00,403.11030000000005
3308,2000,2023-03-14 21:00:00,403.11030000000005
3309,4000,2023-03-11 22:00:00,246.88530000000003
3310,2000,2023-03-11 22:00:00,246.88530000000003
3311,4000,2023-03-14 23:00:00,243.1248
3312,2000,2023-03-14 23:00:00,243.1248
3313,4000,2023-03-14 00:00:00,152.40810000000002
3314,2000,2023-03-14 00:00:00,152.40810000000002
3315,4000,2023-03-12 01:00:00,730.4143
3316,2000,2023-03-12 01:00:00,730.4143
3317,4000,2023-03-15 02:00:00,914.873
3318,2000,2023-03-15 02:00:00,914.873
3319,4000,2023-03-15 03:00:00,659.0487
3320,2000,2023-03-15 03:00:00,659.0487
3321,4000,2023-03-14 04:00:00,147.04380000000003
3322,2000,2023-03-14 04:00:00,147.04380000000003
3323,4000,2023-03-15 05:00:00,963.401
3324,2000,2023-03-15 05:00:00,963.401
3325,4000,2023-03-14 06:00:00,744.4256
3326,2000,2023-03-14 06:00:00,744.4256
3327,4000,2023-03-13 07:00:00,452.426
3328,2000,2023-03-13 07:00:00,452.426
3329,4000,2023-03-14 08:00:00,791.1534999999999
3330,2000,2023-03-14 08:00:00,791.1534999999999
3331,4000,2023-03-13 09:00:00,308.7449
3332,2000,2023-03-13 09:00:00,308.7449
3333,4000,2023-03-12 10:00:00,423.7551
3334,2000,2023-03-12 10:00:00,423.7551
3335,4000,2023-03-15 11:00:00,1059.4966
3336,2000,2023-03-15 11:00:00,1059.4966
3337,4000,2023-03-14 12:00:00,340.7711
3338,2000,2023-03-14 12:00:00,340.7711
3339,4000,2023-03-14 13:00:00,562.1621
3340,2000,2023-03-14 13:00:00,562.1621
3341,4000,2023-03-15 14:00:00,1021.0846000000001
3342,2000,2023-03-15 14:00:00,1021.0846000000001
3343,4000,2023-03-15 15:00:00,809.0183000000001
3344,2000,2023-03-15 15:00:00,809.0183000000001
3345,4000,2023-03-12 16:00:00,72.0224
3346,2000,2023-03-12 16:00:00,72.0224
3347,4000,2023-03-12 17:00:00,180.66840000000002
3348,2000,2023-03-12 17:00:00,180.66840000000002
3349,4000,2023-03-14 18:00:00,1.039200000000001
3350,2000,2023-03-14 18:00:00,1.039200000000001
3351,4000,2023-03-12 19:00:00,745.167
3352,2000,2023-03-12 19:00:00,745.167
3353,4000,2023-03-13 20:00:00,534.0768
3354,2000,2023-03-13 20:00:00,534.0768
3355,4000,2023-03-12 21:00:00,143.8621
3356,2000,2023-03-12 21:00:00,143.8621
3357,4000,2023-03-12 22:00:00,1138.9282
3358,2000,2023-03-12 22:00:00,1138.9282
3359,4000,2023-03-14 23:00:00,636.7533000000001
3360,2000,2023-03-14 23:00:00,636.7533000000001
3361,4000,2023-03-14 00:00:00,305.56140000000005
3362,2000,2023-03-14 00:00:00,305.56140000000005
3363,4000,2023-03-13 01:00:00,599.9521
3364,2000,2023-03-13 01:00:00,599.9521
3365,4000,2023-03-14 02:00:00,812.9256999999999
3366,2000,2023-03-14 02:00:00,812.9256999999999
3367,4000,2023-03-14 03:00:00,62.914899999999996
3368,2000,2023-03-14 03:00:00,62.914899999999996
3369,4000,2023-03-14 04:00:00,329.7199
3370,2000,2023-03-14 04:00:00,329.7199
3371,4000,2023-03-16 05:00:00,957.4277
3372,2000,2023-03-16 05:00:00,957.4277
3373,4000,2023-03-16 06:00:00,547.8093000000001
3374,2000,2023-03-16 06:00:00,547.8093000000001
3375,4000,2023-03-16 07:00:00,614.4134999999999
3376,2000,2023-03-16 07:00:00,614.4134999999999
3377,4000,2023-03-16 08:00:00,502.5404000000001
3378,2000,2023-03-16 08:00:00,502.5404000000001
3379,4000,2023-03-15 09:00:00,56.75380000000001
3380,2000,2023-03-15 09:00:00,56.75380000000001
3381,4000,2023-03-13 10:00:00,173.4217
3382,2000,2023-03-13 10:00:00,173.4217
3383,4000,2023-03-16 11:00:00,523.6397
3384,2000,2023-03-16 11:00:00,523.6397
3385,4000,2023-03-15 12:00:00,251.0
3386,2000,2023-03-15 12:00:00,251.0
3387,4000,2023-03-13 13:00:00,71.7262
3388,2000,2023-03-13 13:00:00,71.7262
3389,4000,2023-03-16 14:00:00,988.7782
3390,2000,2023-03-16 14:00:00,988.7782
3391,4000,2023-03-13 15:00:00,1152.2383000000002
3392,2000,2023-03-13 15:00:00,1152.2383000000002
3393,4000,2023-03-16 16:00:00,914.8932
3394,2000,2023-03-16 16:00:00,914.8932
3395,4000,2023-03-15 17:00:00,1005.0049
3396,2000,2023-03-15 17:00:00,1005.0049
3397,4000,2023-03-14 18:00:00,277.1366
3398,2000,2023-03-14 18:00:00,277.1366
3399,4000,2023-03-14 19:00:00,1140.7879
3400,2000,2023-03-14 19:00:00,1140.7879
3401,4000,2023-03-13 20:00:00,243.8981
3402,2000,2023-03-13 20:00:00,243.8981
3403,4000,2023-03-15 21:00:00,1112.986
3404,2000,2023-03-15 21:00:00,1112.986
3405,4000,2023-03-14 22:00:00,1137.1048
3406,2000,2023-03-14 22:00:00,1137.1048
3407,4000,2023-03-16 23:00:00,834.9531000000001
3408,2000,2023-03-16 23:00:00,834.9531000000001
3409,4000,2023-03-15 00:00:00,1134.8088
3410,2000,2023-03-15 00:00:00,1134.8088
3411,4000,2023-03-14 01:00:00,675.2484999999999
3412,2000,2023-03-14 01:00:00,675.2484999999999
3413,4000,2023-03-14 02:00:00,320.1265
3414,2000,2023-03-14 02:00:00,320.1265
3415,4000,2023-03-16 03:00:00,530.4994
3416,2000,2023-03-16 03:00:00,530.4994
3417,4000,2023-03-14 04:00:00,700.7411000000001
3418,2000,2023-03-14 04:00:00,700.7411000000001
3419,4000,2023-03-15 05:00:00,101.14780000000002
3420,2000,2023-03-15 05:00:00,101.14780000000002
3421,4000,2023-03-15 06:00:00,740.881
3422,2000,2023-03-15 06:00:00,740.881
3423,4000,2023-03-15 07:00:00,1130.0045
3424,2000,2023-03-15 07:00:00,1130.0045
3425,4000,2023-03-15 08:00:00,244.71890000000002
3426,2000,2023-03-15 08:00:00,244.71890000000002
3427,4000,2023-03-16 09:00:00,920.2306
3428,2000,2023-03-16 09:00:00,920.2306
3429,4000,2023-03-17 10:00:00,1063.6206
3430,2000,2023-03-17 10:00:00,1063.6206
3431,4000,2023-03-17 11:00:00,1099.0177
3432,2000,2023-03-17 11:00:00,1099.0177
3433,4000,2023-03-16 12:00:00,1115.3666999999998
3434,2000,2023-03-16 12:00:00,1115.3666999999998
3435,4000,2023-03-14 13:00:00,616.2557
3436,2000,2023-03-14 13:00:00,616.2557
3437,4000,2023-03-17 14:00:00,1148.7744
3438,2000,2023-03-17 14:00:00,1148.7744
3439,4000,2023-03-14 15:00:00,870.3004
3440,2000,2023-03-14 15:00:00,870.3004
3441,4000,2023-03-17 16:00:00,168.78359999999998
3442,2000,2023-03-17 16:00:00,168.78359999999998
3443,4000,2023-03-14 17:00:00,570.3284
3444,2000,2023-03-14 17:00:00,570.3284
3445,4000,2023-03-16 18:00:00,856.6324000000001
3446,2000,2023-03-16 18:00:00,856.6324000000001
3447,4000,2023-03-15 19:00:00,267.3541
3448,2000,2023-03-15 19:00:00,267.3541
3449,4000,2023-03-14 20:00:00,753.3919999999999
3450,2000,2023-03-14 20:00:00,753.3919999999999
3451,4000,2023-03-15 21:00:00,773.6212999999999
3452,2000,2023-03-15 21:00:00,773.6212999999999
3453,4000,2023-03-14 22:00:00,195.56550000000001
3454,2000,2023-03-14 22:00:00,195.56550000000001
3455,4000,2023-03-14 23:00:00,676.5082
3456,2000,2023-03-14 23:00:00,676.5082
3457,4000,2023-03-15 00:00:00,894.1961
3458,2000,2023-03-15 00:00:00,894.1961
3459,4000,2023-03-15 01:00:00,579.3548000000001
3460,2000,2023-03-15 01:00:00,579.3548000000001
3461,4000,2023-03-15 02:00:00,27.763399999999997
3462,2000,2023-03-15 02:00:00,27.763399999999997
3463,4000,2023-03-16 03:00:00,11.753400000000003
3464,2000,2023-03-16 03:00:00,11.753400000000003
3465,4000,2023-03-15 04:00:00,400.31909999999993
3466,2000,2023-03-15 04:00:00,400.31909999999993
3467,4000,2023-03-16 05:00:00,1074.4072999999999
3468,2000,2023-03-16 05:00:00,1074.4072999999999
3469,4000,2023-03-17 06:00:00,285.62899999999996
3470,2000,2023-03-17 06:00:00,285.62899999999996
3471,4000,2023-03-18 07:00:00,736.1991999999999
3472,2000,2023-03-18 07:00:00,736.1991999999999
3473,4000,2023-03-15 08:00:00,247.6397
3474,2000,2023-03-15 08:00:00,247.6397
3475,4000,2023-03-18 09:00:00,359.29560000000004
3476,2000,2023-03-18 09:00:00,359.29560000000004
3477,4000,2023-03-16 10:00:00,981.3252
3478,2000,2023-03-16 10:00:00,981.3252
3479,4000,2023-03-17 11:00:00,866.1632
3480,2000,2023-03-17 11:00:00,866.1632
3481,4000,2023-03-17 12:00:00,99.54310000000001
3482,2000,2023-03-17 12:00:00,99.54310000000001
3483,4000,2023-03-17 13:00:00,489.88469999999995
3484,2000,2023-03-17 13:00:00,489.88469999999995
3485,4000,2023-03-18 14:00:00,56.60210000000001
3486,2000,2023-03-18 14:00:00,56.60210000000001
3487,4000,2023-03-16 15:00:00,564.0213
3488,2000,2023-03-16 15:00:00,564.0213
3489,4000,2023-03-15 16:00:00,779.6861000000001
3490,2000,2023-03-15 16:00:00,779.6861000000001
3491,4000,2023-03-15 17:00:00,128.5247
3492,2000,2023-03-15 17:00:00,128.5247
3493,4000,2023-03-16 18:00:00,349.89090000000004
3494,2000,2023-03-16 18:00:00,349.89090000000004
3495,4000,2023-03-18 19:00:00,458.2172
3496,2000,2023-03-18 19:00:00,458.2172
3497,4000,2023-03-15 20:00:00,1050.4966
3498,2000,2023-03-15 20:00:00,1050.4966
3499,4000,2023-03-16 21:00:00,1142.2441
3500,2000,2023-03-16 21:00:00,1142.2441
3501,4000,2023-03-15 22:00:00,30.101900000000008
3502,2000,2023-03-15 22:00:00,30.101900000000008
3503,4000,2023-03-17 23:00:00,862.3601
3504,2000,2023-03-17 23:00:00,862.3601
3505,4000,2023-03-16 00:00:00,456.77510000000007
3506,2000,2023-03-16 00:00:00,456.77510000000007
3507,4000,2023-03-19 01:00:00,450.34590000000003
3508,2000,2023-03-19 01:00:00,450.34590000000003
3509,4000,2023-03-17 02:00:00,882.7841999999999
3510,2000,2023-03-17 02:00:00,882.7841999999999
3511,4000,2023-03-19 03:00:00,1051.8814
3512,2000,2023-03-19 03:00:00,1051.8814
3513,4000,2023-03-17 04:00:00,1120.1829
3514,2000,2023-03-17 04:00:00,1120.1829
3515,4000,2023-03-18 05:00:00,647.7902000000001
3516,2000,2023-03-18 05:00:00,647.7902000000001
3517,4000,2023-03-17 06:00:00,409.5862
3518,2000,2023-03-17 06:00:00,409.5862
3519,4000,2023-03-16 07:00:00,902.562
3520,2000,2023-03-16 07:00:00,902.562
3521,4000,2023-03-16 08:00:00,312.23620000000005
3522,2000,2023-03-16 08:00:00,312.23620000000005
3523,4000,2023-03-18 09:00:00,672.4501
3524,2000,2023-03-18 09:00:00,672.4501
3525,4000,2023-03-17 10:00:00,404.0579
3526,2000,2023-03-17 10:00:00,404.0579
3527,4000,2023-03-18 11:00:00,788.465
3528,2000,2023-03-18 11:00:00,788.465
3529,4000,2023-03-16 12:00:00,263.3121
3530,2000,2023-03-16 12:00:00,263.3121
3531,4000,2023-03-19 13:00:00,246.5344
3532,2000,2023-03-19 13:00:00,246.5344
3533,4000,2023-03-18 14:00:00,1061.7853000000002
3534,2000,2023-03-18 14:00:00,1061.7853000000002
3535,4000,2023-03-19 15:00:00,124.27629999999999
3536,2000,2023-03-19 15:00:00,124.27629999999999
3537,4000,2023-03-19 16:00:00,583.2796
3538,2000,2023-03-19 16:00:00,583.2796
3539,4000,2023-03-17 17:00:00,246.5636
3540,2000,2023-03-17 17:00:00,246.5636
3541,4000,2023-03-18 18:00:00,52.07849999999999
3542,2000,2023-03-18 18:00:00,52.07849999999999
3543,4000,2023-03-19 19:00:00,60.407000000000004
3544,2000,2023-03-19 19:00:00,60.407000000000004
3545,4000,2023-03-19 20:00:00,224.6668
3546,2000,2023-03-19 20:00:00,224.6668
3547,4000,2023-03-17 21:00:00,1005.1716999999999
3548,2000,2023-03-17 21:00:00,1005.1716999999999
3549,4000,2023-03-17 22:00:00,327.19769999999994
3550,2000,2023-03-17 22:00:00,327.19769999999994
3551,4000,2023-03-16 23:00:00,1095.1155
3552,2000,2023-03-16 23:00:00,1095.1155
3553,4000,2023-03-20 00:00:00,676.5981
3554,2000,2023-03-20 00:00:00,676.5981
3555,4000,2023-03-17 01:00:00,511.85720000000003
3556,2000,2023-03-17 01:00:00,511.85720000000003
3557,4000,2023-03-20 02:00:00,680.4031
3558,2000,2023-03-20 02:00:00,680.4031
3559,4000,2023-03-17 03:00:00,625.0484
3560,2000,2023-03-17 03:00:00,625.0484
3561,4000,2023-03-18 04:00:00,891.904
3562,2000,2023-03-18 04:00:00,891.904
3563,4000,2023-03-19 05:00:00,304.4515
3564,2000,2023-03-19 05:00:00,304.4515
3565,4000,2023-03-18 06:00:00,391.8481
3566,2000,2023-03-18 06:00:00,391.8481
3567,4000,2023-03-17 07:00:00,1050.0199
3568,2000,2023-03-17 07:00:00,1050.0199
3569,4000,2023-03-17 08:00:00,1098.1707
3570,2000,2023-03-17 08:00:00,1098.1707
3571,4000,2023-03-19 09:00:00,1022.3448999999999
3572,2000,2023-03-19 09:00:00,1022.3448999999999
3573,4000,2023-03-20 10:00:00,490.9014
3574,2000,2023-03-20 10:00:00,490.9014
3575,4000,2023-03-17 11:00:00,932.9644
3576,2000,2023-03-17 11:00:00,932.9644
3577,4000,2023-03-17 12:00:00,575.5739
3578,2000,2023-03-17 12:00:00,575.5739
3579,4000,2023-03-17 13:00:00,578.5121
3580,2000,2023-03-17 13:00:00,578.5121
3581,4000,2023-03-19 14:00:00,214.03209999999999
3582,2000,2023-03-19 14:00:00,214.03209999999999
3583,4000,2023-03-18 15:00:00,678.5188999999999
3584,2000,2023-03-18 15:00:00,678.5188999999999
3585,4000,2023-03-17 16:00:00,237.31789999999998
3586,2000,2023-03-17 16:00:00,237.31789999999998
3587,4000,2023-03-19 17:00:00,400.9967
3588,2000,2023-03-19 17:00:00,400.9967
3589,4000,2023-03-17 18:00:00,982.3666999999999
3590,2000,2023-03-17 18:00:00,982.3666999999999
3591,4000,2023-03-20 19:00:00,223.2167
3592,2000,2023-03-20 19:00:00,223.2167
3593,4000,2023-03-19 20:00:00,75.9106
3594,2000,2023-03-19 20:00:00,75.9106
3595,4000,2023-03-17 21:00:00,72.05969999999999
3596,2000,2023-03-17 21:00:00,72.05969999999999
3597,4000,2023-03-19 22:00:00,1119.5243
3598,2000,2023-03-19 22:00:00,1119.5243
3599,4000,2023-03-17 23:00:00,573.5382000000001
3600,2000,2023-03-17 23:00:00,573.5382000000001
3601,4000,2023-03-19 00:00:00,461.84180000000003
3602,2000,2023-03-19 00:00:00,461.84180000000003
3603,4000,2023-03-18 01:00:00,956.4953999999999
3604,2000,2023-03-18 01:00:00,956.4953999999999
3605,4000,2023-03-20 02:00:00,963.1109
3606,2000,2023-03-20 02:00:00,963.1109
3607,4000,2023-03-21 03:00:00,400.4645
3608,2000,2023-03-21 03:00:00,400.4645
3609,4000,2023-03-21 04:00:00,830.6825
3610,2000,2023-03-21 04:00:00,830.6825
3611,4000,2023-03-21 05:00:00,913.0230000000001
3612,2000,2023-03-21 05:00:00,913.0230000000001
3613,4000,2023-03-18 06:00:00,778.3264
3614,2000,2023-03-18 06:00:00,778.3264
3615,4000,2023-03-19 07:00:00,183.69639999999998
3616,2000,2023-03-19 07:00:00,183.69639999999998
3617,4000,2023-03-18 08:00:00,1024.3402999999998
3618,2000,2023-03-18 08:00:00,1024.3402999999998
3619,4000,2023-03-21 09:00:00,627.0589
3620,2000,2023-03-21 09:00:00,627.0589
3621,4000,2023-03-20 10:00:00,329.3758
3622,2000,2023-03-20 10:00:00,329.3758
3623,4000,2023-03-21 11:00:00,506.1668000000001
3624,2000,2023-03-21 11:00:00,506.1668000000001
3625,4000,2023-03-20 12:00:00,66.15580000000001
3626,2000,2023-03-20 12:00:00,66.15580000000001
3627,4000,2023-03-19 13:00:00,142.65890000000002
3628,2000,2023-03-19 13:00:00,142.65890000000002
3629,4000,2023-03-20 14:00:00,896.7956
3630,2000,2023-03-20 14:00:00,896.7956
3631,4000,2023-03-18 15:00:00,8.881900000000002
3632,2000,2023-03-18 15:00:00,8.881900000000002
3633,4000,2023-03-18 16:00:00,466.2437
3634,2000,2023-03-18 16:00:00,466.2437
3635,4000,2023-03-18 17:00:00,595.8113999999999
3636,2000,2023-03-18 17:00:00,595.8113999999999
3637,4000,2023-03-20 18:00:00,44.622600000000006
3638,2000,2023-03-20 18:00:00,44.622600000000006
3639,4000,2023-03-18 19:00:00,1133.8578
3640,2000,2023-03-18 19:00:00,1133.8578
3641,4000,2023-03-18 20:00:00,280.954
3642,2000,2023-03-18 20:00:00,280.954
3643,4000,2023-03-18 21:00:00,343.7409
3644,2000,2023-03-18 21:00:00,343.7409
3645,4000,2023-03-19 22:00:00,367.9534
3646,2000,2023-03-19 22:00:00,367.9534
3647,4000,2023-03-20 23:00:00,270.45390000000003
3648,2000,2023-03-20 23:00:00,270.45390000000003
3649,4000,2023-03-21 00:00:00,22.2636
3650,2000,2023-03-21 00:00:00,22.2636
3651,4000,2023-03-22 01:00:00,833.0944
3652,2000,2023-03-22 01:00:00,833.0944
3653,4000,2023-03-21 02:00:00,1145.0369
3654,2000,2023-03-21 02:00:00,1145.0369
3655,4000,2023-03-20 03:00:00,240.2239
3656,2000,2023-03-20 03:00:00,240.2239
3657,4000,2023-03-21 04:00:00,753.8400999999999
3658,2000,2023-03-21 04:00:00,753.8400999999999
3659,4000,2023-03-20 05:00:00,865.7713999999999
3660,2000,2023-03-20 05:00:00,865.7713999999999
3661,4000,2023-03-20 06:00:00,976.0174
3662,2000,2023-03-20 06:00:00,976.0174
3663,4000,2023-03-21 07:00:00,485.7042
3664,2000,2023-03-21 07:00:00,485.7042
3665,4000,2023-03-22 08:00:00,336.92530000000005
3666,2000,2023-03-22 08:00:00,336.92530000000005
3667,4000,2023-03-19 09:00:00,381.5701000000001
3668,2000,2023-03-19 09:00:00,381.5701000000001
3669,4000,2023-03-19 10:00:00,815.5703000000001
3670,2000,2023-03-19 10:00:00,815.5703000000001
3671,4000,2023-03-21 11:00:00,953.2036
3672,2000,2023-03-21 11:00:00,953.2036
3673,4000,2023-03-21 12:00:00,188.5462
3674,2000,2023-03-21 12:00:00,188.5462
3675,4000,2023-03-20 13:00:00,432.06879999999995
3676,2000,2023-03-20 13:00:00,432.06879999999995
3677,4000,2023-03-21 14:00:00,1052.511
