session_id,user_id,visit_date,device,country,traffic_source,landing_page,session_duration,pages_viewed,engaged_session
12077,1615,2023-05-08,desktop,USA,email,/cart,560,2,1
12078,1127,2023-01-26,tablet,Brazil,referral,/products/category,894,9,1
12079,4380,2023-06-01,mobile,Brazil,organic,/home,769,8,1
12080,517,2023-05-17,mobile,USA,organic,/home,392,10,1
12081,2666,2023-02-04,mobile,Colombia,referral,/cart,337,5,1
12082,1302,2023-04-16,tablet,Mexico,organic,/products/category,328,2,1
12083,612,2023-01-24,tablet,Brazil,organic,/home,158,5,1
12084,750,2023-06-08,mobile,USA,referral,/products,210,2,1
12085,1857,2023-03-24,tablet,USA,organic,/cart,314,11,1
12086,400,2023-06-18,desktop,Colombia,referral,/checkout,385,9,1
12087,1527,2023-02-05,tablet,Spain,organic,/contact,84,2,1
12088,2025,2023-04-11,mobile,Spain,email,/blog,294,11,1
12089,320,2023-02-03,mobile,Spain,referral,/products,521,7,1
12090,336,2023-05-01,tablet,Spain,paid_search,/cart,355,9,1
12091,2099,2023-02-08,tablet,Brazil,paid_search,/contact,631,2,1
12092,174,2023-01-23,mobile,USA,paid_search,/home,622,8,1
12093,4020,2023-03-21,mobile,Mexico,email,/checkout,341,7,1
12094,1642,2023-06-21,tablet,Brazil,organic,/products,221,1,1
12095,501,2023-03-11,tablet,Spain,paid_social,/blog,32,11,0
12096,3647,2023-02-28,mobile,Mexico,organic,/products/category,149,7,1
12097,2364,2023-06-03,mobile,Mexico,direct,/checkout,492,6,1
12098,1857,2023-01-22,mobile,Spain,organic,/blog,282,4,1
12099,3153,2023-04-19,mobile,Mexico,referral,/home,344,1,1
12100,1897,2023-04-21,mobile,Brazil,referral,/contact,562,10,1
12101,1719,2023-03-29,mobile,Colombia,paid_search,/blog,469,1,1
12102,1779,2023-02-09,mobile,Brazil,organic,/contact,178,9,1
12103,4793,2023-03-26,tablet,Brazil,organic,/checkout,392,5,1
12104,3058,2023-04-04,desktop,Colombia,referral,/home,399,2,1
12105,4828,2023-01-11,desktop,Spain,direct,/cart,62,10,1
12106,2714,2023-04-27,tablet,Spain,paid_social,/blog,299,5,1
12107,3829,2023-01-09,desktop,Colombia,paid_social,/products,146,3,1
12108,4748,2023-01-12,tablet,Brazil,paid_search,/contact,804,9,1
12109,1095,2023-06-03,tablet,USA,referral,/blog,248,11,1
12110,46,2023-02-07,tablet,Mexico,paid_social,/cart,127,6,1
12111,1446,2023-05-11,tablet,Mexico,paid_search,/checkout,882,4,1
12112,2197,2023-05-06,desktop,Mexico,email,/cart,213,10,1
12113,3202,2023-05-23,tablet,USA,direct,/products,883,4,1
12114,456,2023-06-24,mobile,Brazil,organic,/checkout,415,1,1
12115,1663,2023-05-13,tablet,Spain,direct,/cart,767,10,1
12116,2925,2023-02-23,desktop,Colombia,paid_social,/blog,818,4,1
12117,966,2023-01-24,desktop,Mexico,referral,/cart,474,2,1
12118,4965,2023-05-19,desktop,USA,organic,/cart,108,2,1
12119,1529,2023-05-01,desktop,Colombia,direct,/products/category,134,2,1
12120,2977,2023-04-29,mobile,Brazil,direct,/contact,579,11,1
12121,3072,2023-06-10,tablet,USA,referral,/checkout,621,2,1
12122,4870,2023-03-15,mobile,USA,referral,/contact,561,1,1
12123,2522,2023-06-29,tablet,Colombia,paid_search,/products,647,3,1
12124,1127,2023-06-20,tablet,Colombia,referral,/checkout,872,11,1
12125,3405,2023-05-01,mobile,Mexico,referral,/blog,508,3,1
12126,4493,2023-05-08,mobile,Brazil,referral,/checkout,555,11,1
12127,2344,2023-02-13,desktop,Colombia,email,/cart,330,11,1
12128,107,2023-03-31,tablet,Mexico,direct,/home,475,11,1
12129,2578,2023-06-13,tablet,Mexico,referral,/cart,281,2,1
12130,3155,2023-01-12,tablet,Colombia,organic,/home,841,5,1
12131,4384,2023-01-03,tablet,USA,email,/products/category,449,4,1
12132,4054,2023-02-19,tablet,USA,email,/contact,898,3,1
12133,4802,2023-06-06,tablet,USA,referral,/products/category,207,5,1
12134,215,2023-04-18,desktop,Mexico,organic,/home,286,3,1
12135,4440,2023-01-16,tablet,USA,email,/cart,379,8,1
12136,4290,2023-06-17,desktop,Brazil,paid_social,/cart,305,2,1
12137,4254,2023-01-27,tablet,USA,email,/contact,361,11,1
12138,465,2023-05-03,tablet,USA,paid_search,/contact,244,5,1
12139,2373,2023-03-11,mobile,Mexico,email,/checkout,19,2,0
12140,592,2023-02-11,tablet,Spain,direct,/contact,620,9,1
12141,2189,2023-05-18,mobile,Brazil,referral,/checkout,858,1,1
12142,884,2023-05-05,mobile,Mexico,email,/products/category,328,5,1
12143,4159,2023-06-15,mobile,Brazil,paid_search,/checkout,49,10,1
12144,304,2023-05-16,desktop,Brazil,paid_search,/checkout,413,4,1
12145,4492,2023-05-26,mobile,USA,referral,/checkout,630,3,1
12146,334,2023-05-25,mobile,Brazil,email,/products/category,723,9,1
12147,2834,2023-02-27,mobile,USA,paid_social,/checkout,806,1,1
12148,4507,2023-04-16,tablet,Brazil,email,/home,137,7,1
12149,2332,2023-03-07,desktop,Spain,organic,/products,647,10,1
12150,4562,2023-06-21,desktop,Brazil,paid_search,/products,599,6,1
12151,80,2023-03-25,desktop,Colombia,email,/checkout,315,1,1
12152,3764,2023-01-09,desktop,USA,paid_social,/checkout,65,4,1
12153,2832,2023-06-25,tablet,Spain,paid_social,/contact,265,10,1
12154,1978,2023-06-16,mobile,USA,paid_social,/contact,618,1,1
12155,733,2023-04-15,tablet,Spain,direct,/checkout,215,3,1
12156,3977,2023-03-30,desktop,USA,direct,/contact,588,1,1
12157,1818,2023-03-30,tablet,Colombia,direct,/contact,345,2,1
12158,1385,2023-03-29,tablet,Colombia,referral,/home,204,1,1
12159,2125,2023-01-06,desktop,Spain,organic,/products/category,840,11,1
12160,1199,2023-06-07,mobile,Mexico,organic,/products,408,5,1
12161,2293,2023-05-03,tablet,USA,referral,/contact,505,6,1
12162,4218,2023-03-15,desktop,Mexico,email,/contact,767,2,1
12163,185,2023-04-13,tablet,Brazil,direct,/cart,380,3,1
12164,4128,2023-05-26,tablet,Colombia,direct,/checkout,168,2,1
12165,998,2023-06-20,tablet,USA,organic,/contact,842,7,1
12166,1987,2023-02-02,mobile,Colombia,paid_social,/cart,258,11,1
12167,2810,2023-06-30,tablet,Brazil,paid_social,/blog,700,1,1
12168,4665,2023-05-27,tablet,Spain,referral,/home,599,7,1
12169,2358,2023-03-28,mobile,USA,referral,/blog,10,5,0
12170,1680,2023-03-10,tablet,USA,referral,/products/category,827,9,1
12171,4926,2023-05-04,tablet,USA,paid_search,/cart,860,7,1
12172,3040,2023-01-26,mobile,Spain,referral,/checkout,577,1,1
12173,4887,2023-06-06,desktop,Colombia,email,/checkout,649,2,1
12174,2512,2023-06-01,tablet,Spain,email,/home,161,6,1
12175,3528,2023-01-06,desktop,Colombia,direct,/blog,72,2,1
12176,3027,2023-02-08,desktop,USA,organic,/checkout,702,4,1
12177,2746,2023-01-04,desktop,Spain,email,/cart,626,1,1
12178,4174,2023-05-08,mobile,Brazil,paid_social,/products/category,830,8,1
12179,2582,2023-02-27,mobile,Spain,organic,/checkout,184,9,1
12180,4204,2023-02-17,tablet,Colombia,direct,/checkout,151,9,1
12181,2812,2023-03-01,desktop,USA,referral,/cart,370,8,1
12182,4091,2023-01-26,mobile,Colombia,direct,/products/category,22,11,0
12183,370,2023-03-18,mobile,Mexico,email,/cart,510,9,1
12184,3744,2023-06-17,desktop,USA,email,/home,291,4,1
12185,2005,2023-03-27,mobile,Brazil,referral,/checkout,5,3,0
12186,1704,2023-05-03,desktop,Brazil,paid_search,/products,10,6,0
12187,3325,2023-02-25,mobile,Mexico,referral,/contact,41,3,0
12188,441,2023-02-08,desktop,Colombia,referral,/contact,262,1,1
12189,3258,2023-03-22,mobile,Brazil,email,/home,62,5,1
12190,2907,2023-06-16,mobile,Colombia,email,/blog,239,10,1
12191,227,2023-06-25,mobile,USA,paid_social,/blog,436,11,1
12192,2402,2023-01-25,mobile,Spain,paid_social,/blog,475,4,1
12193,4719,2023-06-11,desktop,USA,organic,/products,304,9,1
12194,1025,2023-05-07,tablet,Colombia,email,/cart,304,5,1
12195,3492,2023-05-29,tablet,Mexico,email,/products,287,11,1
12196,4257,2023-01-25,mobile,USA,direct,/products/category,479,2,1
12197,871,2023-03-30,tablet,Brazil,paid_social,/checkout,553,1,1
12198,3200,2023-01-22,mobile,USA,direct,/products/category,860,9,1
12199,1746,2023-01-23,tablet,USA,email,/products/category,863,2,1
12200,444,2023-06-02,mobile,USA,paid_social,/cart,636,7,1
12201,4559,2023-06-03,tablet,Mexico,email,/products/category,611,6,1
12202,473,2023-01-30,tablet,Colombia,paid_search,/products,162,11,1
12203,80,2023-06-15,mobile,Mexico,referral,/blog,92,5,1
12204,240,2023-04-13,tablet,Brazil,direct,/contact,581,2,1
12205,4653,2023-06-11,mobile,Colombia,paid_social,/contact,364,8,1
12206,590,2023-03-18,tablet,Brazil,paid_social,/home,147,6,1
12207,1361,2023-03-14,desktop,Colombia,email,/blog,796,8,1
12208,1885,2023-05-23,desktop,Colombia,email,/home,633,4,1
12209,2317,2023-04-05,desktop,USA,organic,/home,15,10,0
12210,4431,2023-06-21,mobile,USA,organic,/products,367,6,1
12211,312,2023-04-05,mobile,Mexico,direct,/checkout,116,9,1
12212,1077,2023-05-18,mobile,Colombia,paid_social,/products,54,3,1
12213,34,2023-04-27,desktop,Brazil,email,/home,546,11,1
12214,1842,2023-02-06,tablet,USA,direct,/checkout,534,9,1
12215,4482,2023-01-07,mobile,Brazil,paid_social,/cart,627,6,1
12216,249,2023-05-04,desktop,USA,email,/products,677,1,1
12217,1135,2023-02-01,mobile,Colombia,organic,/products/category,878,4,1
12218,4890,2023-01-11,mobile,Brazil,paid_social,/contact,647,5,1
12219,4948,2023-06-25,tablet,Mexico,email,/products/category,326,2,1
12220,376,2023-04-19,mobile,Mexico,direct,/products/category,783,7,1
12221,724,2023-04-02,mobile,Mexico,direct,/products,380,4,1
12222,1914,2023-02-17,tablet,USA,paid_search,/cart,857,9,1
12223,4298,2023-02-14,mobile,USA,paid_social,/checkout,795,10,1
12224,2493,2023-04-05,mobile,Mexico,direct,/products,188,4,1
12225,1943,2023-02-02,tablet,Brazil,paid_social,/products,69,9,1
12226,4005,2023-04-28,mobile,USA,direct,/products,568,5,1
12227,2345,2023-05-12,mobile,Mexico,paid_social,/checkout,267,6,1
12228,1332,2023-02-16,desktop,USA,paid_social,/cart,115,9,1
12229,4589,2023-05-02,tablet,Spain,paid_social,/contact,479,10,1
12230,338,2023-02-22,desktop,Brazil,paid_search,/products,341,7,1
12231,1866,2023-05-06,tablet,Colombia,organic,/blog,679,4,1
12232,3138,2023-06-08,mobile,Brazil,referral,/home,311,9,1
12233,792,2023-06-08,desktop,Colombia,paid_social,/checkout,697,4,1
12234,3612,2023-01-27,desktop,Mexico,organic,/blog,336,5,1
12235,3701,2023-03-30,desktop,USA,referral,/cart,312,9,1
12236,1517,2023-06-25,desktop,Mexico,organic,/home,858,8,1
12237,3954,2023-02-05,tablet,Colombia,organic,/products,216,10,1
12238,3909,2023-06-26,mobile,Spain,direct,/blog,229,6,1
12239,2674,2023-06-08,mobile,Colombia,email,/blog,203,11,1
12240,2123,2023-04-11,desktop,USA,referral,/home,699,6,1
12241,3786,2023-05-02,mobile,Spain,organic,/products/category,425,7,1
12242,59,2023-06-21,mobile,USA,paid_social,/blog,779,1,1
12243,2434,2023-05-05,tablet,Spain,email,/cart,667,4,1
12244,2063,2023-02-28,mobile,USA,direct,/blog,645,8,1
12245,1255,2023-01-23,mobile,Colombia,paid_search,/blog,764,10,1
12246,3689,2023-04-09,mobile,Colombia,organic,/blog,237,10,1
12247,3749,2023-03-09,mobile,Colombia,organic,/blog,272,7,1
12248,4131,2023-04-02,desktop,Colombia,direct,/cart,101,2,1
12249,4258,2023-06-19,tablet,Spain,paid_social,/products/category,767,7,1
12250,3030,2023-04-15,tablet,Brazil,referral,/blog,787,5,1
12251,2847,2023-02-11,tablet,Brazil,referral,/home,446,10,1
12252,4991,2023-05-21,mobile,Mexico,referral,/contact,287,6,1
12253,471,2023-05-09,desktop,Brazil,paid_social,/cart,851,10,1
12254,4036,2023-02-22,tablet,Mexico,email,/products,821,11,1
12255,2900,2023-06-17,desktop,Colombia,email,/products/category,641,1,1
12256,1447,2023-03-31,tablet,USA,paid_social,/cart,567,1,1
12257,4444,2023-06-23,desktop,Brazil,paid_search,/blog,156,8,1
12258,4790,2023-04-26,mobile,Brazil,paid_social,/cart,317,10,1
12259,913,2023-03-28,mobile,Colombia,paid_search,/contact,433,7,1
12260,4243,2023-04-23,tablet,Colombia,direct,/blog,880,1,1
12261,1712,2023-05-30,tablet,Brazil,referral,/checkout,54,10,1
12262,675,2023-04-25,tablet,Colombia,paid_search,/blog,805,2,1
12263,1440,2023-06-29,mobile,Brazil,referral,/contact,210,1,1
12264,2735,2023-04-30,mobile,USA,direct,/home,591,2,1
12265,3631,2023-01-28,tablet,USA,referral,/products/category,542,7,1
12266,686,2023-02-22,tablet,Mexico,referral,/cart,888,10,1
12267,1127,2023-04-27,mobile,Brazil,organic,/products/category,464,10,1
12268,4217,2023-05-25,tablet,USA,paid_social,/products,230,7,1
12269,2467,2023-03-05,tablet,USA,email,/checkout,637,11,1
12270,2398,2023-01-06,tablet,Spain,organic,/blog,381,9,1
12271,4138,2023-05-22,mobile,USA,email,/contact,105,9,1
12272,3439,2023-04-24,mobile,Mexico,paid_search,/home,809,9,1
12273,4125,2023-05-08,desktop,USA,paid_social,/blog,749,7,1
12274,966,2023-01-17,desktop,Colombia,paid_social,/contact,84,8,1
12275,920,2023-02-07,desktop,Spain,paid_social,/home,491,7,1
12276,4914,2023-01-13,desktop,Brazil,organic,/products,272,6,1
12277,2873,2023-04-22,tablet,Mexico,direct,/cart,51,10,1
12278,1509,2023-06-30,mobile,USA,paid_search,/checkout,801,11,1
12279,1213,2023-05-17,mobile,Brazil,organic,/home,778,4,1
12280,872,2023-06-21,desktop,USA,organic,/blog,890,3,1
12281,4391,2023-05-07,tablet,Spain,direct,/products/category,782,5,1
12282,3255,2023-04-16,mobile,Brazil,email,/products,134,5,1
12283,864,2023-06-03,mobile,Colombia,email,/blog,598,4,1
12284,3954,2023-03-18,tablet,Colombia,paid_social,/home,309,3,1
12285,3109,2023-01-19,tablet,Brazil,organic,/blog,148,4,1
12286,3056,2023-06-25,desktop,Colombia,direct,/cart,707,2,1
12287,3995,2023-06-07,desktop,Mexico,direct,/checkout,775,7,1
12288,2683,2023-06-09,tablet,Spain,email,/contact,524,8,1
12289,4691,2023-03-19,mobile,Mexico,direct,/home,512,10,1
12290,614,2023-04-30,tablet,Brazil,email,/cart,107,1,1
12291,1873,2023-03-20,tablet,Mexico,email,/cart,553,1,1
12292,3155,2023-03-17,mobile,Spain,referral,/products,599,5,1
12293,4561,2023-04-11,mobile,Spain,organic,/blog,371,7,1
12294,3374,2023-03-16,desktop,Brazil,referral,/cart,495,5,1
12295,3192,2023-04-30,tablet,Mexico,paid_search,/products,763,7,1
12296,568,2023-05-19,desktop,Spain,referral,/products/category,890,2,1
12297,4134,2023-03-24,tablet,Brazil,paid_social,/blog,838,3,1
12298,245,2023-06-03,tablet,Spain,paid_search,/products,41,4,0
12299,21,2023-01-26,mobile,USA,direct,/home,425,5,1
12300,394,2023-05-08,tablet,USA,referral,/products,775,4,1
12301,3815,2023-05-25,tablet,Spain,paid_search,/checkout,496,7,1
12302,2056,2023-03-24,mobile,Brazil,paid_search,/products/category,448,5,1
12303,3516,2023-02-13,mobile,USA,email,/products,102,5,1
12304,2376,2023-03-25,mobile,Spain,organic,/products/category,614,2,1
12305,1911,2023-05-31,tablet,Colombia,direct,/blog,387,1,1
12306,290,2023-01-25,mobile,Mexico,paid_social,/products,112,1,1
12307,2559,2023-02-06,tablet,Spain,email,/cart,297,11,1
12308,361,2023-04-22,desktop,USA,paid_social,/cart,372,8,1
12309,1623,2023-01-02,mobile,Spain,organic,/blog,752,1,1
12310,4315,2023-04-08,desktop,Brazil,paid_search,/home,639,9,1
12311,4095,2023-02-01,desktop,USA,referral,/cart,677,2,1
12312,2454,2023-03-30,mobile,Brazil,paid_search,/checkout,730,8,1
12313,2016,2023-06-27,mobile,Brazil,organic,/cart,755,2,1
12314,2041,2023-06-09,tablet,Brazil,direct,/checkout,253,8,1
12315,2045,2023-02-06,mobile,Spain,email,/products,817,9,1
12316,2801,2023-04-25,desktop,USA,paid_search,/blog,436,8,1
12317,2971,2023-05-21,desktop,Brazil,referral,/products,580,6,1
12318,832,2023-01-03,desktop,Colombia,organic,/checkout,64,7,1
12319,1794,2023-06-19,tablet,Mexico,email,/home,663,4,1
12320,3693,2023-02-09,tablet,Spain,email,/contact,447,4,1
12321,1792,2023-03-15,mobile,Colombia,organic,/cart,814,11,1
12322,2842,2023-03-07,mobile,USA,paid_search,/checkout,873,3,1
12323,4691,2023-03-01,mobile,Mexico,direct,/cart,19,10,0
12324,2155,2023-01-11,desktop,Brazil,paid_search,/contact,311,9,1
12325,581,2023-04-30,desktop,Colombia,paid_search,/products/category,342,5,1
12326,2854,2023-05-09,desktop,Colombia,paid_search,/home,897,8,1
12327,2237,2023-06-03,mobile,Brazil,referral,/products,212,3,1
12328,4177,2023-02-11,mobile,Brazil,paid_search,/checkout,295,4,1
12329,2156,2023-05-03,desktop,Colombia,referral,/products/category,320,3,1
12330,1345,2023-04-02,mobile,USA,referral,/blog,107,9,1
12331,346,2023-03-03,tablet,Spain,paid_social,/checkout,271,1,1
12332,1887,2023-01-12,mobile,USA,organic,/blog,395,10,1
12333,555,2023-06-04,desktop,USA,direct,/contact,674,9,1
12334,3771,2023-01-28,mobile,Spain,referral,/checkout,562,11,1
12335,4398,2023-06-05,tablet,USA,direct,/blog,265,11,1
12336,200,2023-04-17,desktop,Mexico,paid_social,/contact,70,8,1
12337,2941,2023-05-29,mobile,Brazil,direct,/checkout,817,1,1
12338,3491,2023-05-15,mobile,Colombia,paid_social,/checkout,517,11,1
12339,307,2023-04-05,mobile,Spain,paid_social,/products,899,10,1
12340,3076,2023-01-14,mobile,USA,referral,/products,407,10,1
12341,1657,2023-06-16,tablet,Colombia,direct,/products,571,4,1
12342,2693,2023-04-28,mobile,Mexico,direct,/home,629,10,1
12343,1765,2023-05-06,mobile,USA,paid_search,/blog,179,1,1
12344,276,2023-04-13,desktop,USA,referral,/products,667,11,1
12345,3362,2023-03-14,tablet,USA,paid_social,/cart,170,11,1
12346,1402,2023-03-03,desktop,Mexico,email,/products,276,2,1
12347,4734,2023-01-12,tablet,Brazil,organic,/checkout,18,10,0
12348,1776,2023-02-07,mobile,Colombia,paid_search,/checkout,254,2,1
12349,3382,2023-02-08,tablet,USA,referral,/cart,266,11,1
12350,4051,2023-03-27,desktop,USA,paid_social,/products/category,264,5,1
12351,3461,2023-01-04,mobile,Mexico,referral,/checkout,841,3,1
12352,1881,2023-02-17,desktop,Mexico,paid_search,/checkout,807,8,1
12353,3836,2023-05-15,desktop,Colombia,paid_search,/products,670,2,1
12354,4279,2023-03-01,tablet,Colombia,referral,/products,397,10,1
12355,1845,2023-06-17,mobile,USA,referral,/checkout,251,5,1
12356,3378,2023-01-08,desktop,USA,organic,/cart,201,6,1
12357,72,2023-05-04,desktop,USA,direct,/checkout,669,10,1
12358,1677,2023-04-26,tablet,USA,direct,/products,817,5,1
12359,1296,2023-02-27,desktop,USA,referral,/blog,86,1,1
12360,1044,2023-02-04,mobile,Mexico,organic,/products,874,7,1
12361,2626,2023-03-14,mobile,Brazil,referral,/contact,162,6,1
12362,3043,2023-04-25,tablet,Colombia,paid_search,/products,64,10,1
12363,815,2023-01-13,desktop,Mexico,paid_social,/contact,804,4,1
12364,2195,2023-02-08,tablet,Spain,direct,/cart,103,10,1
12365,3501,2023-03-25,tablet,Spain,email,/checkout,600,7,1
12366,310,2023-01-21,desktop,Spain,referral,/products,803,11,1
12367,2062,2023-02-16,mobile,Colombia,referral,/products/category,95,10,1
12368,4228,2023-01-02,tablet,USA,paid_social,/blog,577,7,1
12369,1878,2023-02-13,mobile,Spain,paid_search,/products,149,11,1
12370,2803,2023-01-30,mobile,Spain,email,/home,183,10,1
12371,2487,2023-05-08,desktop,Brazil,paid_social,/contact,659,9,1
12372,4836,2023-02-24,desktop,Mexico,organic,/products/category,258,1,1
12373,3746,2023-02-09,mobile,Colombia,email,/products,144,6,1
12374,795,2023-04-07,mobile,Colombia,referral,/home,15,6,0
12375,4015,2023-04-02,mobile,Brazil,paid_search,/cart,878,6,1
12376,4354,2023-01-24,tablet,Spain,referral,/home,588,8,1
12377,3408,2023-06-19,mobile,Brazil,email,/checkout,583,9,1
12378,2457,2023-01-28,tablet,USA,organic,/blog,741,4,1
12379,1852,2023-04-27,desktop,Spain,direct,/checkout,632,6,1
12380,975,2023-04-15,desktop,Colombia,direct,/cart,29,1,0
12381,1048,2023-04-03,mobile,Mexico,referral,/cart,810,5,1
12382,4367,2023-04-08,desktop,Brazil,direct,/cart,877,2,1
12383,4238,2023-06-28,mobile,Brazil,organic,/home,100,9,1
12384,3790,2023-05-30,tablet,Colombia,referral,/home,693,6,1
12385,4998,2023-03-30,mobile,Spain,paid_social,/contact,538,10,1
12386,3022,2023-03-19,desktop,Spain,organic,/cart,239,8,1
12387,4370,2023-03-15,mobile,Spain,email,/home,199,11,1
12388,4030,2023-05-16,desktop,Mexico,paid_social,/checkout,412,7,1
12389,465,2023-01-14,tablet,Mexico,direct,/products,728,6,1
12390,288,2023-02-14,desktop,Spain,referral,/products/category,659,8,1
12391,3196,2023-02-07,desktop,Mexico,organic,/cart,817,3,1
12392,876,2023-06-09,desktop,Brazil,paid_search,/checkout,369,10,1
12393,1993,2023-03-03,desktop,Spain,direct,/home,557,1,1
12394,2926,2023-04-06,desktop,Mexico,paid_search,/products/category,822,11,1
12395,1121,2023-03-08,desktop,Brazil,referral,/contact,373,7,1
12396,447,2023-03-02,mobile,Brazil,paid_social,/cart,814,10,1
12397,2833,2023-01-13,tablet,Mexico,direct,/home,710,5,1
12398,3569,2023-04-29,mobile,Spain,referral,/contact,130,2,1
12399,2897,2023-03-28,tablet,Spain,organic,/home,101,4,1
12400,722,2023-03-24,mobile,Mexico,paid_search,/products/category,594,10,1
12401,2164,2023-03-21,tablet,Mexico,organic,/home,448,10,1
12402,2583,2023-02-16,tablet,USA,direct,/products/category,140,2,1
12403,1352,2023-04-21,mobile,Brazil,organic,/checkout,86,2,1
12404,3981,2023-04-24,mobile,Spain,direct,/contact,243,5,1
12405,4503,2023-02-23,tablet,Colombia,email,/contact,381,11,1
12406,3385,2023-03-12,desktop,Brazil,organic,/cart,701,7,1
12407,1726,2023-06-29,tablet,Spain,email,/home,462,10,1
12408,694,2023-03-13,desktop,USA,paid_search,/products,543,6,1
12409,3414,2023-01-25,tablet,Brazil,referral,/products/category,618,11,1
12410,495,2023-01-23,desktop,Brazil,organic,/checkout,684,1,1
12411,948,2023-06-07,mobile,Spain,organic,/blog,206,1,1
12412,23,2023-01-11,mobile,Colombia,paid_search,/products,215,10,1
12413,1129,2023-06-12,desktop,Mexico,organic,/cart,495,1,1
12414,558,2023-01-27,desktop,Colombia,direct,/checkout,221,3,1
12415,1617,2023-04-27,desktop,USA,email,/products/category,898,1,1
12416,3731,2023-03-08,desktop,Brazil,paid_social,/checkout,398,10,1
12417,1657,2023-02-16,mobile,Spain,direct,/contact,675,4,1
12418,4174,2023-06-27,tablet,Brazil,paid_social,/blog,883,5,1
12419,807,2023-01-08,mobile,Mexico,paid_search,/contact,850,1,1
12420,3313,2023-03-18,tablet,Colombia,paid_search,/checkout,851,5,1
12421,4864,2023-06-19,mobile,Colombia,organic,/checkout,416,3,1
12422,454,2023-03-08,desktop,USA,direct,/cart,77,1,1
12423,2976,2023-05-28,mobile,Spain,referral,/products,494,4,1
12424,2325,2023-06-22,mobile,Mexico,paid_social,/checkout,588,5,1
12425,1448,2023-02-04,desktop,Mexico,email,/contact,368,1,1
12426,2562,2023-03-18,desktop,Spain,referral,/home,145,2,1
12427,2512,2023-05-28,mobile,USA,direct,/checkout,587,6,1
12428,2872,2023-01-24,mobile,Mexico,referral,/checkout,510,2,1
12429,363,2023-02-24,tablet,USA,paid_search,/cart,200,2,1
12430,3455,2023-05-17,tablet,Spain,direct,/cart,661,8,1
12431,2799,2023-04-04,mobile,Spain,email,/contact,569,11,1
12432,4621,2023-05-24,tablet,Spain,direct,/cart,6,8,0
12433,3454,2023-02-27,desktop,Mexico,organic,/contact,165,10,1
12434,3256,2023-03-05,mobile,Spain,referral,/blog,753,4,1
12435,1218,2023-03-17,mobile,Mexico,email,/contact,490,3,1
12436,1486,2023-04-25,tablet,USA,paid_social,/cart,259,2,1
12437,2104,2023-02-18,mobile,Brazil,paid_search,/checkout,822,8,1
12438,2537,2023-01-29,mobile,USA,direct,/checkout,645,2,1
12439,1856,2023-04-28,desktop,Mexico,email,/products/category,633,8,1
12440,4818,2023-03-23,mobile,Colombia,organic,/cart,610,1,1
12441,1208,2023-01-07,tablet,Colombia,organic,/products/category,817,5,1
12442,1449,2023-03-18,desktop,Brazil,paid_social,/products,36,9,0
12443,1508,2023-05-02,tablet,Spain,paid_search,/contact,66,11,1
12444,1004,2023-03-10,mobile,USA,organic,/cart,867,6,1
12445,926,2023-03-31,tablet,USA,paid_search,/blog,328,7,1
12446,4952,2023-01-02,tablet,Mexico,email,/blog,680,1,1
12447,84,2023-06-10,desktop,Brazil,direct,/contact,659,11,1
12448,3743,2023-06-25,mobile,Spain,paid_social,/products,380,8,1
12449,3928,2023-02-06,desktop,Brazil,organic,/blog,118,6,1
12450,1543,2023-03-30,mobile,Colombia,direct,/home,82,1,1
12451,986,2023-05-07,desktop,Brazil,organic,/checkout,22,1,0
12452,4232,2023-04-13,mobile,Spain,paid_social,/checkout,143,6,1
12453,909,2023-01-30,desktop,Spain,organic,/products/category,340,9,1
12454,2909,2023-02-10,mobile,USA,paid_social,/checkout,147,10,1
12455,4686,2023-01-04,desktop,USA,direct,/products,207,9,1
12456,2738,2023-03-24,tablet,Spain,email,/checkout,765,3,1
12457,2587,2023-04-21,desktop,USA,paid_social,/cart,479,11,1
12458,1144,2023-06-16,tablet,USA,email,/home,443,10,1
12459,1332,2023-01-24,desktop,USA,paid_search,/products/category,447,3,1
12460,3349,2023-02-19,tablet,Spain,direct,/contact,840,1,1
12461,1554,2023-02-06,mobile,USA,paid_social,/products/category,67,8,1
12462,2343,2023-06-30,tablet,Colombia,direct,/products/category,896,8,1
12463,1807,2023-01-25,mobile,Spain,referral,/cart,189,3,1
12464,2101,2023-04-03,tablet,Brazil,email,/checkout,158,11,1
12465,806,2023-05-05,mobile,Mexico,email,/cart,366,7,1
12466,4148,2023-01-31,tablet,Mexico,direct,/products,849,8,1
12467,2776,2023-04-02,desktop,Colombia,direct,/blog,858,6,1
12468,72,2023-02-07,mobile,Spain,referral,/checkout,884,3,1
12469,28,2023-05-07,mobile,Brazil,email,/cart,620,4,1
12470,469,2023-02-27,tablet,Spain,referral,/products,89,7,1
12471,3984,2023-06-30,desktop,Brazil,referral,/products,655,7,1
12472,764,2023-04-24,mobile,Brazil,direct,/cart,190,3,1
12473,1425,2023-02-19,mobile,Spain,referral,/cart,838,6,1
12474,2249,2023-05-12,desktop,USA,email,/home,513,5,1
12475,3833,2023-04-02,desktop,Mexico,paid_search,/cart,463,8,1
12476,4916,2023-06-29,desktop,USA,email,/products/category,641,9,1
12477,4061,2023-06-08,mobile,Mexico,referral,/checkout,350,1,1
12478,4071,2023-03-19,tablet,USA,organic,/contact,429,4,1
12479,1676,2023-05-22,tablet,Spain,email,/products,633,8,1
12480,560,2023-05-09,mobile,Spain,paid_search,/contact,147,1,1
